Term,PosScore,NegScore,Kannada
mangles,0.0,-0.9,ಮ್ಯಾಂಗಲ್ಸ್
evasive,0.0,-0.9,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ
scarred,0.0,-0.9,ಗುರುತು
commotion,0.0,-0.9,ಗದ್ದಲ
fell,0.0,-0.9,ಬಿದ್ದ
obliterated,0.0,-0.9,ಅಳಿಸಲಾಗಿದೆ
oppress,0.0,-0.9,ದಬ್ಬಾಳಿಕೆ
craftily,0.0,-0.9,ವಂಚಕವಾಗಿ
distorts,0.0,-0.9,ವಿರೂಪಗೊಳಿಸುತ್ತದೆ
grim,0.0,-0.9,ಕಠೋರ
gruesomely,0.0,-0.9,ಭಯಂಕರವಾಗಿ
hype,0.0,-0.9,ಪ್ರಚೋದನೆ
dinky,0.0,-0.9,ಡಿಂಕಿ
senile,0.0,-0.9,ಹಿರಿಯ
unlicensed,0.0,-0.9,ಪರವಾನಗಿ ಪಡೆಯದ
vengeful,0.0,-0.9,ಪ್ರತೀಕಾರ
ambivalence,0.0,-0.9,ದ್ವಂದ್ವಾರ್ಥತೆ
invalidate,0.0,-0.9,ಅಮಾನ್ಯಗೊಳಿಸಿ
perturb,0.0,-0.9,perturb
jealously,0.0,-0.9,ಅಸೂಯೆಯಿಂದ
naive,0.0,-0.9,ನಿಷ್ಕಪಟ
obstructing,0.0,-0.9,ತಡೆಯುವುದು
irreversible,0.0,-0.9,ಬದಲಾಯಿಸಲಾಗದ
regretful,0.0,-0.9,ವಿಷಾದ
exploitation,0.0,-0.9,ಶೋಷಣೆ
impertinent,0.0,-0.9,ನಿರ್ಭಯ
inconsolable,0.0,-0.9,ಬೇರ್ಪಡಿಸಲಾಗದ
incompatability,0.0,-0.9,ಅಸಾಮರಸ್ಯತೆ
warp,0.0,-0.9,ವಾರ್ಪ್
destroy,0.0,-0.9,ನಾಶ
affliction,0.0,-0.9,ಸಂಕಟ
devastation,0.0,-0.9,ವಿನಾಶ
extravagant,0.0,-0.9,ಅತಿರಂಜಿತ
poor,0.0,-0.9,ಬಡವರು
stigmatize,0.0,-0.9,ಕಳಂಕಿತ
risk,0.0,-0.9,ಅಪಾಯ
rocky,0.0,-0.9,ಕಲ್ಲಿನ
egotism,0.0,-0.9,ಅಹಂಕಾರ
slanderer,0.0,-0.9,ಅಪನಿಂದೆಗಾರ
scowl,0.0,-0.9,ಸ್ಕೋಲ್
slumpping,0.0,-0.9,ಕುಸಿತ
stumbled,0.0,-0.9,ಎಡವಿ
devil,0.0,-0.9,ದೆವ್ವ
cutthroat,0.0,-0.9,ಕಟ್ತ್ರೋಟ್
defamatory,0.0,-0.9,ಮಾನಹಾನಿಕರ
remorselessness,0.0,-0.9,ಪಶ್ಚಾತ್ತಾಪವಿಲ್ಲದಿರುವಿಕೆ
meanness,0.0,-0.9,ಅರ್ಥ
drones,0.0,-0.9,ಡ್ರೋನ್‌ಗಳು
unworkable,0.0,-0.9,ಕೆಲಸ ಮಾಡಲಾಗದ
discomfititure,0.0,-0.9,ಅಸಮಾಧಾನ
fulminate,0.0,-0.9,ಪೂರ್ಣಗೊಳಿಸಿ
inattentive,0.0,-0.9,ಗಮನವಿಲ್ಲದ
invidiousness,0.0,-0.9,ಆಕ್ರಮಣಕಾರಿತ್ವ
shortcomings,0.0,-0.9,ನ್ಯೂನತೆಗಳು
disapointment,0.0,-0.9,ನಿರಾಶೆ
doomsday,0.0,-0.9,ಡೂಮ್ಸ್ ಡೇ
immobilized,0.0,-0.9,ನಿಶ್ಚಲ
inconceivable,0.0,-0.9,ಅಚಿಂತ್ಯ
stressful,0.0,-0.9,ಒತ್ತಡದ
uncomfortable,0.0,-0.9,ಅನಾನುಕೂಲ
drain,0.0,-0.9,ಹರಿಸುತ್ತವೆ
crippled,0.0,-0.9,ದುರ್ಬಲ
futile,0.0,-0.9,ನಿರರ್ಥಕ
panicky,0.0,-0.9,ಪ್ಯಾನಿಕ್
accuse,0.0,-0.9,ಆರೋಪ
farfetched,0.0,-0.9,ದೂರದೃಷ್ಟಿಯ
petrify,0.0,-0.9,petrify
morons,0.0,-0.9,ಮೂರ್ಖರು
nervously,0.0,-0.9,ನರದಿಂದ
scandalous,0.0,-0.9,ಹಗರಣ
flimflam,0.0,-0.9,ಫ್ಲಿಮ್ಫ್ಲಾಮ್
corruption,0.0,-0.9,ಭ್ರಷ್ಟಾಚಾರ
dirty,0.0,-0.9,ಕೊಳಕು
outmoded,0.0,-0.9,ಹಳತಾಗಿದೆ
unrelenting,0.0,-0.9,ಅಡೆತಡೆಯಿಲ್ಲದ
sub-par,0.0,-0.9,ಉಪ-ಪಾರ್
trample,0.0,-0.9,ಮೆಟ್ಟಿಲು
martyrdom,0.0,-0.9,ಹುತಾತ್ಮತೆ
tank,0.0,-0.9,ಟ್ಯಾಂಕ್
outcast,0.0,-0.9,ಬಹಿಷ್ಕಾರ
sadly,0.0,-0.9,ದುಃಖಕರ
liars,0.0,-0.9,ಸುಳ್ಳುಗಾರರು
stark,0.0,-0.9,ಬಲವಾದ
rremediable,0.0,-0.9,ಮರುಹೊಂದಿಸಬಹುದಾದ
latency,0.0,-0.9,ಸುಪ್ತತೆ
dissatisfies,0.0,-0.9,ಅತೃಪ್ತಿಗಳು
straggle,0.0,-0.9,ಕಷ್ಟ
wrinkle,0.0,-0.9,ಸುಕ್ಕು
barbarously,0.0,-0.9,ಅನಾಗರಿಕವಾಗಿ
disastrous,0.0,-0.9,ಹಾನಿಕಾರಕ
irretating,0.0,-0.9,ಕಿರಿಕಿರಿ
repudiation,0.0,-0.9,ನಿರಾಕರಣೆ
weird,0.0,-0.9,ವಿಲಕ್ಷಣ
woeful,0.0,-0.9,ದುಃಖಕರ
dissatisfied,0.0,-0.9,ಅಸಮಾಧಾನ
dissidents,0.0,-0.9,ಭಿನ್ನಮತೀಯರು
fuss,0.0,-0.9,ಗಡಿಬಿಡಿಯಿಲ್ಲ
doubtful,0.0,-0.9,ಅನುಮಾನಾಸ್ಪದ
expensive,0.0,-0.9,ದುಬಾರಿ
flimsy,0.0,-0.9,ನಯವಾದ
partisan,0.0,-0.9,ಪಕ್ಷಪಾತಿ
pest,0.0,-0.9,ಕೀಟ
superficially,0.0,-0.9,ಮೇಲ್ನೋಟಕ್ಕೆ
rue,0.0,-0.9,ರಸ್ತೆ
dogged,0.0,-0.9,ನಾಯಿಮರಿ
impure,0.0,-0.9,ಅಶುದ್ಧ
culpable,0.0,-0.9,ತಪ್ಪಿತಸ್ಥ
erode,0.0,-0.9,ಸವೆತ
sued,0.0,-0.9,ಮೊಕದ್ದಮೆ ಹೂಡಿದರು
unauthentic,0.0,-0.9,ಅಧಿಕೃತವಲ್ಲದ
tingled,0.0,-0.9,ಜುಮ್ಮೆನಿಸುವಿಕೆ
profanity,0.0,-0.9,ಅಶ್ಲೀಲತೆ
improbably,0.0,-0.9,ಬಹುಶಃ
shortage,0.0,-0.9,ಕೊರತೆ
brashly,0.0,-0.9,ಧೈರ್ಯದಿಂದ
apprehensive,0.0,-0.9,ಭಯಭೀತ
infiltrator,0.0,-0.9,ಒಳನುಸುಳುವಿಕೆ
savages,0.0,-0.9,ಅನಾಗರಿಕರು
demonized,0.0,-0.9,ರಾಕ್ಷಸ
incivility,0.0,-0.9,ಅಸಮರ್ಥತೆ
tricky,0.0,-0.9,ಟ್ರಿಕಿ
recklessness,0.0,-0.9,ಅಜಾಗರೂಕತೆ
ding,0.0,-0.9,ವಿಷಯ
imperfection,0.0,-0.9,ಅಪೂರ್ಣತೆ
cracked,0.0,-0.9,ಬಿರುಕು ಬಿಟ್ಟಿದೆ
paralize,0.0,-0.9,ಪಾರ್ಶ್ವವಾಯು
frictions,0.0,-0.9,ಘರ್ಷಣೆಗಳು
shun,0.0,-0.9,ದೂರವಿರಿ
calumnious,0.0,-0.9,ವಿಪರೀತ
cheat,0.0,-0.9,ಮೋಸ
casualty,0.0,-0.9,ಅಪಘಾತ
haste,0.0,-0.9,ಆತುರ
little-known,0.0,-0.9,ಸ್ವಲ್ಪ ತಿಳಿದಿಲ್ಲ
undocumented,0.0,-0.9,ದಾಖಲೆರಹಿತ
grind,0.0,-0.9,ಪುಡಿಮಾಡಿ
spotty,0.0,-0.9,ಸ್ಪಾಟಿ
fret,0.0,-0.9,fret
miss,0.0,-0.9,ಮಿಸ್
tragic,0.0,-0.9,ದುರಂತ
exasperatingly,0.0,-0.9,ಉದ್ರಿಕ್ತವಾಗಿ
uneasily,0.0,-0.9,ಅಸಮಾಧಾನದಿಂದ
strident,0.0,-0.9,ಕಠಿಣ
irrecoverablenesses,0.0,-0.9,ಸರಿಪಡಿಸಲಾಗದಿರುವಿಕೆಗಳು
defy,0.0,-0.9,ಧಿಕ್ಕರಿಸಿ
annoyingly,0.0,-0.9,ಕಿರಿಕಿರಿ
madder,0.0,-0.9,ಸ್ಯಾಂಡ್‌ವಿಚ್‌ಗಳು
mistrust,0.0,-0.9,ಅಪನಂಬಿಕೆ
selfish,0.0,-0.9,ಸ್ವಾರ್ಥಿ
overwhelming,0.0,-0.9,ಅಗಾಧ
appal,0.0,-0.9,ಆಪಲ್
cruelest,0.0,-0.9,ಕ್ರೂಲೆಸ್ಟ್
penalty,0.0,-0.9,ದಂಡ
crime,0.0,-0.9,ಅಪರಾಧ
upseting,0.0,-0.9,ಅಸಮಾಧಾನ
beggar,0.0,-0.9,ಭಿಕ್ಷುಕ
egotistical,0.0,-0.9,ಅಹಂಕಾರಿ
languor,0.0,-0.9,ದಣಿವು
cumbersome,0.0,-0.9,ತೊಡಕಿನ
implausible,0.0,-0.9,ಅಗ್ರಾಹ್ಯ
quarrel,0.0,-0.9,ಜಗಳ
unwieldy,0.0,-0.9,ಅಸಹ್ಯ
insanity,0.0,-0.9,ಹುಚ್ಚುತನ
impetuous,0.0,-0.9,ಪ್ರಚೋದಕ
hurts,0.0,-0.9,ನೋವುಂಟುಮಾಡುತ್ತದೆ
clueless,0.0,-0.9,ಕ್ಲೂಲೆಸ್
recalcitrant,0.0,-0.9,ಮರುಕಳಿಸುವ
wail,0.0,-0.9,ಅಳಲು
ruffian,0.0,-0.9,ರಫಿಯನ್
decayed,0.0,-0.9,ಕೊಳೆತ
gibberish,0.0,-0.9,ಉದ್ಧಟತನ
infuriating,0.0,-0.9,ಕೋಪಗೊಳ್ಳುವ
exasperate,0.0,-0.9,ಕೆರಳಿಸಿ
totalitarian,0.0,-0.9,ನಿರಂಕುಶಾಧಿಕಾರಿ
atrocious,0.0,-0.9,ದೌರ್ಜನ್ಯ
misrepresent,0.0,-0.9,ತಪ್ಪಾಗಿ ನಿರೂಪಿಸಿ
hypocritical,0.0,-0.9,ಕಪಟ
ignorant,0.0,-0.9,ಅಜ್ಞಾನ
ill-tempered,0.0,-0.9,ಕೆಟ್ಟ ಸ್ವಭಾವ
trivialize,0.0,-0.9,ಕ್ಷುಲ್ಲಕಗೊಳಿಸಿ
depressions,0.0,-0.9,ಖಿನ್ನತೆಗಳು
barbarity,0.0,-0.9,ಅನಾಗರಿಕತೆ
diametrically,0.0,-0.9,ಸಂಪೂರ್ಣವಾಗಿ
disdainfully,0.0,-0.9,ಅಸಹ್ಯವಾಗಿ
fawningly,0.0,-0.9,ಆಶ್ಚರ್ಯಕರವಾಗಿ
overturn,0.0,-0.9,ಉರುಳಿಸಿ
broke,0.0,-0.9,ಮುರಿಯಿತು
jarring,0.0,-0.9,ಜಾರ್ರಿಂಗ್
demolisher,0.0,-0.9,ನೆಲಸಮಗೊಳಿಸುವವ
unreasonable,0.0,-0.9,ಅಸಮಂಜಸ
peeled,0.0,-0.9,ಸಿಪ್ಪೆ ಸುಲಿದ
shatter,0.0,-0.9,ಚೂರುಚೂರು
static,0.0,-0.9,ಸ್ಥಿರ
junky,0.0,-0.9,ಜಂಕಿ
apathy,0.0,-0.9,ನಿರಾಸಕ್ತಿ
sweaty,0.0,-0.9,ಬೆವರು
discordant,0.0,-0.9,ಅಸಮ್ಮತಿ
abominate,0.0,-0.9,ಅಸಹ್ಯ
disorient,0.0,-0.9,ದಿಗ್ಭ್ರಮೆ
eccentric,0.0,-0.9,ವಿಲಕ್ಷಣ
hazard,0.0,-0.9,ಅಪಾಯ
intimidate,0.0,-0.9,ಬೆದರಿಸು
slut,0.0,-0.9,ಅಂತಿಮ
distraught,0.0,-0.9,ವಿಚಲಿತ
unsettling,0.0,-0.9,ಅಸ್ಥಿರ
reproachful,0.0,-0.9,ನಿಂದೆ
crashes,0.0,-0.9,ಕ್ರ್ಯಾಶ್‌ಗಳು
finicky,0.0,-0.9,ಸೂಕ್ಷ್ಮ
coarse,0.0,-0.9,ಒರಟಾದ
fatty,0.0,-0.9,ಕೊಬ್ಬು
unaccustomed,0.0,-0.9,ಅಭ್ಯಾಸವಿಲ್ಲದ
sour,0.0,-0.9,ಹುಳಿ
lemon,0.0,-0.9,ನಿಂಬೆ
misinterpret,0.0,-0.9,ತಪ್ಪಾಗಿ ಅರ್ಥೈಸಿಕೊಳ್ಳಿ
sinfully,0.0,-0.9,ಪಾಪದಿಂದ
difficulties,0.0,-0.9,ತೊಂದರೆಗಳು
exhaustion,0.0,-0.9,ಬಳಲಿಕೆ
inefficacy,0.0,-0.9,ಅಸಮರ್ಥತೆ
snarky,0.0,-0.9,ಸ್ನಾರ್ಕಿ
dastard,0.0,-0.9,ಡಾಸ್ಟರ್ಡ್
humiliating,0.0,-0.9,ಅವಮಾನಕರ
perplex,0.0,-0.9,ಗೊಂದಲಕ್ಕೊಳಗಾದ
disaccord,0.0,-0.9,disaccord
oversights,0.0,-0.9,ಮೇಲ್ವಿಚಾರಣೆಗಳು
anxiously,0.0,-0.9,ಆತಂಕದಿಂದ
wallow,0.0,-0.9,ಗೋಡೆ
matte,0.0,-0.9,ಮ್ಯಾಟ್
concern,0.0,-0.9,ಕಾಳಜಿ
blurring,0.0,-0.9,ಮಸುಕುಗೊಳಿಸುವಿಕೆ
culprit,0.0,-0.9,ಅಪರಾಧಿ
stupidly,0.0,-0.9,ಮೂರ್ಖತನದಿಂದ
contort,0.0,-0.9,contort
erroneously,0.0,-0.9,ತಪ್ಪಾಗಿ
sloww,0.0,-0.9,ನಿಧಾನ
pitiable,0.0,-0.9,ಕರುಣಾಜನಕ
inimically,0.0,-0.9,ವಿರೋಧಿ
lonesome,0.0,-0.9,ಏಕಾಂಗಿ
gutter,0.0,-0.9,ಹುಡುಗರು
recession,0.0,-0.9,ಆರ್ಥಿಕ ಹಿಂಜರಿತ
unfairly,0.0,-0.9,ಅನ್ಯಾಯವಾಗಿ
indiscriminate,0.0,-0.9,ವಿವೇಚನೆಯಿಲ್ಲದ
acrimoniously,0.0,-0.9,ತೀವ್ರವಾಗಿ
inflammatory,0.0,-0.9,ಉರಿಯೂತ
undermining,0.0,-0.9,ದುರ್ಬಲಗೊಳಿಸುವುದು
disturbing,0.0,-0.9,ಗೊಂದಲದ
pitifully,0.0,-0.9,ಕರುಣಾಜನಕವಾಗಿ
faults,0.0,-0.9,ದೋಷಗಳು
neurotic,0.0,-0.9,ನರರೋಗ
shortcoming,0.0,-0.9,ನ್ಯೂನತೆ
protested,0.0,-0.9,ಪ್ರತಿಭಟಿಸಿದರು
burned,0.0,-0.9,ಸುಟ್ಟುಹೋಯಿತು
sack,0.0,-0.9,ಸ್ಯಾಕ್
unlucky,0.0,-0.9,ದುರದೃಷ್ಟಕರ
yawn,0.0,-0.9,ಆಕಳಿಕೆ
assassinate,0.0,-0.9,ಹತ್ಯೆ
marginally,0.0,-0.9,ಸ್ವಲ್ಪಮಟ್ಟಿಗೆ
clash,0.0,-0.9,ಘರ್ಷಣೆ
chaff,0.0,-0.9,ಚಾಫ್
scars,0.0,-0.9,ಚರ್ಮವು
whimper,0.0,-0.9,ಗುಸುಗುಸು
pleas,0.0,-0.9,ಮನವಿ
loud,0.0,-0.9,ಜೋರಾಗಿ
freaking,0.0,-0.9,ವಿಲಕ್ಷಣ
fibber,0.0,-0.9,ಫೈಬರ್
downfall,0.0,-0.9,ಅವನತಿ
castigate,0.0,-0.9,ಗೆದ್ದಿದೆ
hypocrisy,0.0,-0.9,ಬೂಟಾಟಿಕೆ
dehumanization,0.0,-0.9,ಅಮಾನವೀಯತೆ
protracted,0.0,-0.9,ಸುದೀರ್ಘ
seriousness,0.0,-0.9,ಗಂಭೀರತೆ
gross,0.0,-0.9,ಒಟ್ಟು
coldly,0.0,-0.9,ಶೀತ
dumped,0.0,-0.9,ಡಂಪ್ ಮಾಡಲಾಗಿದೆ
smoldering,0.0,-0.9,ಧೂಮಪಾನ
villains,0.0,-0.9,ಖಳನಾಯಕರು
blur,0.0,-0.9,ಮಸುಕು
deploring,0.0,-0.9,ಡಿಪ್ಲೋರಿಂಗ್
unwisely,0.0,-0.9,ಬುದ್ಧಿವಂತಿಕೆಯಿಲ್ಲದೆ
disagreeable,0.0,-0.9,ಒಪ್ಪುವುದಿಲ್ಲ
dishonesty,0.0,-0.9,ಅಪ್ರಾಮಾಣಿಕತೆ
distract,0.0,-0.9,ಗಮನವನ್ನು ಸೆಳೆಯಿರಿ
foreboding,0.0,-0.9,ಮುನ್ಸೂಚನೆ
genocide,0.0,-0.9,ನರಮೇಧ
wild,0.0,-0.9,ಕಾಡು
condescending,0.0,-0.9,condescending
d*mn,0.0,-0.9,d * mn
hating,0.0,-0.9,ದ್ವೇಷಿಸುವುದು
disconsolation,0.0,-0.9,ವಿಘಟನೆ
unusual,0.0,-0.9,ಅಸಾಮಾನ್ಯ
whips,0.0,-0.9,ಚಾವಟಿಗಳು
stall,0.0,-0.9,ಸ್ಟಾಲ್
unforgiving,0.0,-0.9,ಕ್ಷಮಿಸದ
unscrupulous,0.0,-0.9,ನಿರ್ಲಜ್ಜ
deformed,0.0,-0.9,ವಿರೂಪಗೊಂಡಿದೆ
indignantly,0.0,-0.9,ಕೋಪದಿಂದ
belittle,0.0,-0.9,ಕಡಿಮೆ
untested,0.0,-0.9,ಪರೀಕ್ಷಿಸಲಾಗಿಲ್ಲ
unimaginable,0.0,-0.9,ima ಹಿಸಲಾಗದ
stiff,0.0,-0.9,ಕಠಿಣ
zap,0.0,-0.9,ಜ್ಯಾಪ್
laggy,0.0,-0.9,ಮಂದಗತಿ
lapsed,0.0,-0.9,ಮಕ್ಕಳು
subtract,0.0,-0.9,ಕಳೆಯಿರಿ
vice,0.0,-0.9,ವೈಸ್
extinguish,0.0,-0.9,ನಂದಿಸು
unhappily,0.0,-0.9,ಅತೃಪ್ತಿಕರವಾಗಿ
anarchistic,0.0,-0.9,ಅರಾಜಕತಾವಾದಿ
bruising,0.0,-0.9,ಮೂಗೇಟುಗಳು
ironies,0.0,-0.9,ವ್ಯಂಗ್ಯ
exile,0.0,-0.9,ಗಡಿಪಾರು
fat,0.0,-0.9,ಕೊಬ್ಬು
stagnant,0.0,-0.9,ನಿಶ್ಚಲ
thoughtlessness,0.0,-0.9,ಚಿಂತನಶೀಲತೆ
dissuade,0.0,-0.9,ತಡೆಯಿರಿ
senselessly,0.0,-0.9,ಪ್ರಜ್ಞಾಶೂನ್ಯವಾಗಿ
obstinate,0.0,-0.9,ಹಠಮಾರಿ
inaccurate,0.0,-0.9,ತಪ್ಪಾದ
poorly,0.0,-0.9,ಕಳಪೆ
execrate,0.0,-0.9,ಕಾರ್ಯಗತಗೊಳಿಸಿ
confined,0.0,-0.9,ಸೀಮಿತಗೊಳಿಸಲಾಗಿತ್ತು
over-awe,0.0,-0.9,ಅತಿಯಾದ ವಿಸ್ಮಯ
lacked,0.0,-0.9,ಕೊರತೆ
stridently,0.0,-0.9,ತೀವ್ರವಾಗಿ
unnoticed,0.0,-0.9,ಗಮನಿಸಲಿಲ್ಲ
dissension,0.0,-0.9,ಭಿನ್ನಾಭಿಪ್ರಾಯ
ghosting,0.0,-0.9,ಭೂತ
freakish,0.0,-0.9,ವಿಲಕ್ಷಣ
insinuate,0.0,-0.9,ಪ್ರಚೋದಿಸು
irritated,0.0,-0.9,ಕಿರಿಕಿರಿ
uneventful,0.0,-0.9,ಅಸಹನೀಯ
insinuation,0.0,-0.9,ಪ್ರಚೋದನೆ
grouch,0.0,-0.9,ಗ್ರೌಚ್
parasite,0.0,-0.9,ಪರಾವಲಂಬಿ
imprecise,0.0,-0.9,ನಿಷ್ಕಪಟ
nonexistent,0.0,-0.9,ಅಸ್ತಿತ್ವದಲ್ಲಿಲ್ಲ
overweight,0.0,-0.9,ಅಧಿಕ ತೂಕ
spank,0.0,-0.9,ಸ್ಪ್ಯಾಂಕ್
mudslinging,0.0,-0.9,ಕೆಸರು ಗದ್ದೆ
avarice,0.0,-0.9,ಅವ್ಯವಹಾರ
disagreed,0.0,-0.9,ಒಪ್ಪಲಿಲ್ಲ
garbage,0.0,-0.9,ಕಸ
fallen,0.0,-0.9,ಬಿದ್ದಿದೆ
fatal,0.0,-0.9,ಮಾರಕ
isolate,0.0,-0.9,ಪ್ರತ್ಯೇಕಿಸಿ
overbalanced,0.0,-0.9,ಮಿತಿಮೀರಿದ
inadverently,0.0,-0.9,ಅಜಾಗರೂಕತೆಯಿಂದ
irrationality,0.0,-0.9,ಅಭಾಗಲಬ್ಧತೆ
backwoods,0.0,-0.9,ಬ್ಯಾಕ್ ವುಡ್ಸ್
implausibly,0.0,-0.9,ಅಗ್ರಾಹ್ಯವಾಗಿ
unobserved,0.0,-0.9,ಗಮನಿಸದ
petty,0.0,-0.9,ಸಣ್ಣ
obscurity,0.0,-0.9,ಅಸ್ಪಷ್ಟತೆ
slack,0.0,-0.9,ಸಡಿಲ
decry,0.0,-0.9,ಡಿಕ್ರಿ
loathsome,0.0,-0.9,ಅಸಹ್ಯಕರ
overlook,0.0,-0.9,ಕಡೆಗಣಿಸಬೇಡಿ
whining,0.0,-0.9,ಗುಸುಗುಸು
qualm,0.0,-0.9,ಹೊಗೆ
desultory,0.0,-0.9,ನಿರಾಶಾದಾಯಕ
froze,0.0,-0.9,ಹೆಪ್ಪುಗಟ್ಟಿದ
bug,0.0,-0.9,ದೋಷ
dishearteningly,0.0,-0.9,ನಿರಾಶಾದಾಯಕವಾಗಿ
inaptitude,0.0,-0.9,ಅಸಮರ್ಥತೆ
insular,0.0,-0.9,ಇನ್ಸುಲರ್
leer,0.0,-0.9,ಓದಿ
discrimination,0.0,-0.9,ತಾರತಮ್ಯ
objections,0.0,-0.9,ಆಕ್ಷೇಪಣೆಗಳು
exasperation,0.0,-0.9,ಉಲ್ಬಣ
sorrowfully,0.0,-0.9,ದುಃಖದಿಂದ
unsustainable,0.0,-0.9,ಸಮರ್ಥನೀಯವಲ್ಲ
incautious,0.0,-0.9,ಅಜಾಗರೂಕ
judder,0.0,-0.9,ನ್ಯಾಯಾಧೀಶರು
divisiveness,0.0,-0.9,ವಿಭಜನೆ
subjection,0.0,-0.9,ಅಧೀನ
bizarre,0.0,-0.9,ವಿಲಕ್ಷಣ
scariest,0.0,-0.9,ಭಯಾನಕ
uncontrolled,0.0,-0.9,ಅನಿಯಂತ್ರಿತ
virulence,0.0,-0.9,ವೈರಲೆನ್ಸ್
fictional,0.0,-0.9,ಕಾಲ್ಪನಿಕ
detracted,0.0,-0.9,ಬೇರ್ಪಡಿಸಲಾಗಿದೆ
watered-down,0.0,-0.9,ನೀರಿರುವ-ಡೌನ್
betraying,0.0,-0.9,ದ್ರೋಹ
embarrass,0.0,-0.9,ಮುಜುಗರ
grisly,0.0,-0.9,ಭಯಂಕರ
hissed,0.0,-0.9,ಹಿಸ್ಸೆಡ್
invalidity,0.0,-0.9,ಅಮಾನ್ಯತೆ
paranoid,0.0,-0.9,ವ್ಯಾಮೋಹ
fierce,0.0,-0.9,ಉಗ್ರ
discourteously,0.0,-0.9,ವಿವೇಚನೆಯಿಂದ
dismayed,0.0,-0.9,ನಿರಾಶೆಗೊಂಡ
disappoints,0.0,-0.9,ನಿರಾಶೆ
dumps,0.0,-0.9,ಡಂಪ್ಗಳು
coercion,0.0,-0.9,ಬಲಾತ್ಕಾರ
fist,0.0,-0.9,ಮುಷ್ಟಿ
inconsequentially,0.0,-0.9,ಅನಪೇಕ್ಷಿತವಾಗಿ
indiscreetly,0.0,-0.9,ನಿರ್ದಾಕ್ಷಿಣ್ಯವಾಗಿ
pandemonium,0.0,-0.9,ಗದ್ದಲ
uninsured,0.0,-0.9,ವಿಮೆ ಮಾಡದ
prickles,0.0,-0.9,ಮುಳ್ಳುಗಳು
prejudicial,0.0,-0.9,ಪೂರ್ವಾಗ್ರಹ
antipathy,0.0,-0.9,ವೈರತ್ವ
blurt,0.0,-0.9,ಬ್ಲರ್ಟ್
cuplrit,0.0,-0.9,ಕಪ್ಲಿಟ್
extermination,0.0,-0.9,ನಿರ್ನಾಮ
indeterminate,0.0,-0.9,ಅನಿರ್ದಿಷ್ಟ
mushy,0.0,-0.9,ಮೆತ್ತಗಿನ
overzelous,0.0,-0.9,ಅತಿಯಾದ
hack,0.0,-0.9,ಹ್ಯಾಕ್
flout,0.0,-0.9,ಕೊಳಲು
demoralizing,0.0,-0.9,ನಿರಾಶಾದಾಯಕ
expel,0.0,-0.9,ಹೊರಹಾಕು
calamitous,0.0,-0.9,ವಿಪತ್ತು
radically,0.0,-0.9,ಆಮೂಲಾಗ್ರವಾಗಿ
barbarically,0.0,-0.9,ಅನಾಗರಿಕವಾಗಿ
aggrieved,0.0,-0.9,ದುಃಖಿತ
leaks,0.0,-0.9,ಸೋರಿಕೆಗಳು
err,0.0,-0.9,ತಪ್ಪು
shoddy,0.0,-0.9,ಕಳಪೆ
infidel,0.0,-0.9,ನಾಸ್ತಿಕ
unlawfulness,0.0,-0.9,ಕಾನೂನುಬಾಹಿರತೆ
defiant,0.0,-0.9,ಧಿಕ್ಕರಿಸಿದ
nightmarish,0.0,-0.9,ದುಃಸ್ವಪ್ನ
presumptuous,0.0,-0.9,ಅಹಂಕಾರಿ
underpaid,0.0,-0.9,ಕಡಿಮೆ ಪಾವತಿಸಲಾಗಿದೆ
creaks,0.0,-0.9,ಕ್ರೀಕ್ಸ್
infuriatingly,0.0,-0.9,ಕೋಪದಿಂದ
pointless,0.0,-0.9,ಅರ್ಥಹೀನ
standstill,0.0,-0.9,ನಿಂತು
itch,0.0,-0.9,ಕಜ್ಜಿ
bumped,0.0,-0.9,ಬಂಪ್
moribund,0.0,-0.9,ಮೊರಿಬಂಡ್
fidget,0.0,-0.9,ಚಡಪಡಿಕೆ
detestably,0.0,-0.9,ಅಸಹ್ಯಕರ
haunt,0.0,-0.9,ಕಾಡು
invidiously,0.0,-0.9,ಆಕ್ರಮಣಕಾರಿಯಾಗಿ
nebulous,0.0,-0.9,ನೀಹಾರಿಕೆ
infamously,0.0,-0.9,ಕುಖ್ಯಾತವಾಗಿ
rage,0.0,-0.9,ಕ್ರೋಧ
gossip,0.0,-0.9,ಗಾಸಿಪ್
threats,0.0,-0.9,ಬೆದರಿಕೆಗಳು
invective,0.0,-0.9,ಇನ್ವೆಕ್ಟಿವ್
randomly,0.0,-0.9,ಯಾದೃಚ್ ly ಿಕವಾಗಿ
debase,0.0,-0.9,ಡಿಬೇಸ್
flounder,0.0,-0.9,ಫ್ಲೌಂಡರ್
incorrect,0.0,-0.9,ತಪ್ಪು
indecisively,0.0,-0.9,ನಿಸ್ಸಂದಿಗ್ಧವಾಗಿ
blind,0.0,-0.9,ಬ್ಲೈಂಡ್
leak,0.0,-0.9,ಸೋರಿಕೆ
burdensome,0.0,-0.9,ಭಾರ
partiality,0.0,-0.9,ಪಕ್ಷಪಾತ
unruly,0.0,-0.9,ಅಶಿಸ್ತಿನ
aborted,0.0,-0.9,ಸ್ಥಗಿತಗೊಳಿಸಲಾಗಿದೆ
discordance,0.0,-0.9,ಹೊಂದಿಕೆಯಾಗುವುದಿಲ್ಲ
