Term,PosScore,NegScore,Gujarati
paralize,0.0,-0.9,લકવો
frictions,0.0,-0.9,frictions
shun,0.0,-0.9,દૂર
calumnious,0.0,-0.9,કેલમિઅન્સ
cheat,0.0,-0.9,ચીટ
casualty,0.0,-0.9,અકસ્માત
haste,0.0,-0.9,ઉતાવળ કરવી
little-known,0.0,-0.9,ઓછી જાણીતી
undocumented,0.0,-0.9,બિનદસ્તાવેજીકૃત
grind,0.0,-0.9,ગ્રાઇન્ડ
spotty,0.0,-0.9,સ્પોટી
fret,0.0,-0.9,ઝગડો
miss,0.0,-0.9,ચૂકી
tragic,0.0,-0.9,દુ: ખદ
exasperatingly,0.0,-0.9,અસ્વસ્થતાપૂર્વક
uneasily,0.0,-0.9,બેચેન
strident,0.0,-0.9,કડક
irrecoverablenesses,0.0,-0.9,અફર
defy,0.0,-0.9,અવગણવું
annoyingly,0.0,-0.9,ચીડથી
madder,0.0,-0.9,સેન્ડવીચ
mistrust,0.0,-0.9,અવિશ્વાસ
selfish,0.0,-0.9,સ્વાર્થી
overwhelming,0.0,-0.9,જબરજસ્ત
appal,0.0,-0.9,અપીલ
cruelest,0.0,-0.9,ક્રૂએસ્ટ
penalty,0.0,-0.9,દંડ
crime,0.0,-0.9,ગુનો
upseting,0.0,-0.9,upseting
beggar,0.0,-0.9,ભિખારી
egotistical,0.0,-0.9,અહંકારી
languor,0.0,-0.9,થાક
cumbersome,0.0,-0.9,બોજારૂપ
implausible,0.0,-0.9,અવ્યવસ્થિત
quarrel,0.0,-0.9,ઝઘડો
unwieldy,0.0,-0.9,હાનિકારક
insanity,0.0,-0.9,ગાંડપણ
impetuous,0.0,-0.9,પ્રેરક
hurts,0.0,-0.9,દુtsખ પહોંચાડે છે
clueless,0.0,-0.9,ચાવી વગરનું
recalcitrant,0.0,-0.9,recalcitrant
wail,0.0,-0.9,વિલાપ કરવો
ruffian,0.0,-0.9,રફિયન
decayed,0.0,-0.9,સડો
gibberish,0.0,-0.9,ગિબેરિશ
infuriating,0.0,-0.9,ઉત્તેજક
exasperate,0.0,-0.9,અસ્વસ્થ
totalitarian,0.0,-0.9,સર્વાધિકારી
atrocious,0.0,-0.9,અત્યાચારી
misrepresent,0.0,-0.9,ખોટી રજૂઆત
hypocritical,0.0,-0.9,દંભી
ignorant,0.0,-0.9,અજ્ntાની
ill-tempered,0.0,-0.9,દુષ્ટ સ્વભાવનું
trivialize,0.0,-0.9,તુચ્છ બનાવવું
depressions,0.0,-0.9,હતાશા
barbarity,0.0,-0.9,અસંસ્કારીતા
diametrically,0.0,-0.9,ડાયમેટ્રિકલી
disdainfully,0.0,-0.9,અણગમો
fawningly,0.0,-0.9,fawningly
overturn,0.0,-0.9,પલટવું
broke,0.0,-0.9,તૂટી
jarring,0.0,-0.9,કર્કશ
demolisher,0.0,-0.9,ડિમોલિઝર
unreasonable,0.0,-0.9,ગેરવાજબી
peeled,0.0,-0.9,છાલ
shatter,0.0,-0.9,વિમૂ. કરવું
static,0.0,-0.9,સ્થિર
junky,0.0,-0.9,જંકી
apathy,0.0,-0.9,ઉદાસીનતા
sweaty,0.0,-0.9,પરસેવો
discordant,0.0,-0.9,અસંગત
abominate,0.0,-0.9,ઘૃણાસ્પદ
disorient,0.0,-0.9,અવ્યવસ્થિત
eccentric,0.0,-0.9,તરંગી
hazard,0.0,-0.9,જોખમ
intimidate,0.0,-0.9,ધાકધમકી આપવી
slut,0.0,-0.9,અંતિમ
distraught,0.0,-0.9,અવ્યવસ્થિત
unsettling,0.0,-0.9,અનસેટલિંગ
reproachful,0.0,-0.9,નિંદાકારક
crashes,0.0,-0.9,ક્રેશ
finicky,0.0,-0.9,નાજુક
coarse,0.0,-0.9,બરછટ
fatty,0.0,-0.9,ચરબીયુક્ત
unaccustomed,0.0,-0.9,અસંગઠિત
sour,0.0,-0.9,ખાટા
lemon,0.0,-0.9,લીંબુ
misinterpret,0.0,-0.9,ખોટી અર્થઘટન
sinfully,0.0,-0.9,પાપી
difficulties,0.0,-0.9,મુશ્કેલીઓ
exhaustion,0.0,-0.9,થાક
inefficacy,0.0,-0.9,બિનઅસરકારકતા
snarky,0.0,-0.9,snarky
dastard,0.0,-0.9,નાશવંત
humiliating,0.0,-0.9,અપમાનજનક
perplex,0.0,-0.9,અસ્વસ્થ
disaccord,0.0,-0.9,અસંગત
oversights,0.0,-0.9,નિરીક્ષણો
anxiously,0.0,-0.9,ચિંતા સાથે
wallow,0.0,-0.9,વલો
matte,0.0,-0.9,મેટ
concern,0.0,-0.9,ચિંતા
blurring,0.0,-0.9,અસ્પષ્ટ
culprit,0.0,-0.9,ગુનેગાર
stupidly,0.0,-0.9,મૂર્ખ
contort,0.0,-0.9,પડો
erroneously,0.0,-0.9,ભૂલથી
sloww,0.0,-0.9,ધીમો
pitiable,0.0,-0.9,દયનીય
inimically,0.0,-0.9,inimically
lonesome,0.0,-0.9,એકલું
gutter,0.0,-0.9,છોકરાઓ
recession,0.0,-0.9,મંદી
unfairly,0.0,-0.9,અયોગ્ય રીતે
indiscriminate,0.0,-0.9,આડેધડ
acrimoniously,0.0,-0.9,ઉગ્રતાથી
inflammatory,0.0,-0.9,બળતરા
undermining,0.0,-0.9,અવગણવું
disturbing,0.0,-0.9,ખલેલ પહોંચાડે છે
pitifully,0.0,-0.9,દયાથી
faults,0.0,-0.9,ખામી
neurotic,0.0,-0.9,ન્યુરોટિક
shortcoming,0.0,-0.9,ઉણપ
protested,0.0,-0.9,વિરોધ કર્યો
burned,0.0,-0.9,સળગાવી
sack,0.0,-0.9,કોથળો
unlucky,0.0,-0.9,કમનસીબ
yawn,0.0,-0.9,યેન
assassinate,0.0,-0.9,ખૂન
marginally,0.0,-0.9,સીમાંત
clash,0.0,-0.9,અથડામણ
chaff,0.0,-0.9,છાલ
scars,0.0,-0.9,scars
whimper,0.0,-0.9,રડવું
pleas,0.0,-0.9,કેફિયત
loud,0.0,-0.9,મોટેથી
freaking,0.0,-0.9,ફ્રીકીંગ
fibber,0.0,-0.9,રેસા
downfall,0.0,-0.9,પતન
castigate,0.0,-0.9,જીત્યો
hypocrisy,0.0,-0.9,hypocોંગી
dehumanization,0.0,-0.9,માનવીકરણ
protracted,0.0,-0.9,લાંબી
seriousness,0.0,-0.9,ગંભીરતા
gross,0.0,-0.9,કુલ
coldly,0.0,-0.9,ઠંડીથી
dumped,0.0,-0.9,ડમ્પ
smoldering,0.0,-0.9,ધૂમ્રપાન
villains,0.0,-0.9,વિલન
blur,0.0,-0.9,અસ્પષ્ટતા
deploring,0.0,-0.9,ઉદાસીનતા
unwisely,0.0,-0.9,બુદ્ધિપૂર્વક
disagreeable,0.0,-0.9,અસંમત
dishonesty,0.0,-0.9,બેઈમાની
distract,0.0,-0.9,વિચલિત
foreboding,0.0,-0.9,ફોરબોડિંગ
genocide,0.0,-0.9,નરસંહાર
wild,0.0,-0.9,જંગલી
condescending,0.0,-0.9,ઘનિષ્ઠ
d*mn,0.0,-0.9,ડી * એમ.એન.
hating,0.0,-0.9,નફરત
disconsolation,0.0,-0.9,નારાજગી
unusual,0.0,-0.9,અસામાન્ય
whips,0.0,-0.9,ચાબુક
stall,0.0,-0.9,સ્ટોલ
unforgiving,0.0,-0.9,ક્ષમાકારક
unscrupulous,0.0,-0.9,અનૈતિક
deformed,0.0,-0.9,વિકૃત
indignantly,0.0,-0.9,ક્રોધથી
belittle,0.0,-0.9,બેલ્ટલ
untested,0.0,-0.9,અનડેસ્ટેડ
unimaginable,0.0,-0.9,અકલ્પનીય
stiff,0.0,-0.9,સખત
zap,0.0,-0.9,ઝેપ
laggy,0.0,-0.9,laggy
lapsed,0.0,-0.9,બાળકો
subtract,0.0,-0.9,બાદબાકી
vice,0.0,-0.9,વાઇસ
extinguish,0.0,-0.9,બુઝાવો
unhappily,0.0,-0.9,દુ: ખી
anarchistic,0.0,-0.9,અરાજકતાવાદી
bruising,0.0,-0.9,ઉઝરડો
ironies,0.0,-0.9,વક્રોક્તિ
exile,0.0,-0.9,દેશનિકાલ
fat,0.0,-0.9,ચરબી
stagnant,0.0,-0.9,સ્થિર
thoughtlessness,0.0,-0.9,વિચારહીનતા
dissuade,0.0,-0.9,અસંતુષ્ટ
senselessly,0.0,-0.9,બેભાન
obstinate,0.0,-0.9,જિદ્દી
inaccurate,0.0,-0.9,અચોક્કસ
poorly,0.0,-0.9,ખરાબ રીતે
execrate,0.0,-0.9,ચલાવો
confined,0.0,-0.9,મર્યાદિત
over-awe,0.0,-0.9,વધારે ધાક
lacked,0.0,-0.9,અભાવ
stridently,0.0,-0.9,સખ્તાઇથી
unnoticed,0.0,-0.9,કોઇનું ધ્યાન નહીં
dissension,0.0,-0.9,મતભેદ
ghosting,0.0,-0.9,ભૂતિયા
freakish,0.0,-0.9,વિચિત્ર
insinuate,0.0,-0.9,વીમો ઉતારવો
irritated,0.0,-0.9,ખીજવવું
uneventful,0.0,-0.9,અસહ્ય
insinuation,0.0,-0.9,વીમો
grouch,0.0,-0.9,ગ્રુચ
parasite,0.0,-0.9,પરોપજીવી
imprecise,0.0,-0.9,અશુદ્ધ
nonexistent,0.0,-0.9,અસ્તિત્વમાં નથી
overweight,0.0,-0.9,વધારે વજન
spank,0.0,-0.9,spank
mudslinging,0.0,-0.9,ગડબડાટ
avarice,0.0,-0.9,ઉત્સુકતા
disagreed,0.0,-0.9,અસંમત
garbage,0.0,-0.9,કચરો
fallen,0.0,-0.9,પડ્યું
fatal,0.0,-0.9,જીવલેણ
isolate,0.0,-0.9,અલગ કરવું
overbalanced,0.0,-0.9,વધુ પડતો સંતુલિત
inadverently,0.0,-0.9,અજાણતાં
irrationality,0.0,-0.9,અતાર્કિકતા
backwoods,0.0,-0.9,બેકવુડ્સ
implausibly,0.0,-0.9,અવિચારી
unobserved,0.0,-0.9,અનાવરોધિત
petty,0.0,-0.9,નાનો
obscurity,0.0,-0.9,અસ્પષ્ટતા
slack,0.0,-0.9,સુસ્ત
decry,0.0,-0.9,ડિક્રિ
loathsome,0.0,-0.9,ઘૃણાસ્પદ
overlook,0.0,-0.9,અવગણવું
whining,0.0,-0.9,રડવું
qualm,0.0,-0.9,ધૂમ્રપાન
desultory,0.0,-0.9,અપમાનજનક
froze,0.0,-0.9,સ્થિર
bug,0.0,-0.9,ભૂલ
dishearteningly,0.0,-0.9,નિરાશાજનક રીતે
inaptitude,0.0,-0.9,અસમર્થતા
insular,0.0,-0.9,અવાહક
leer,0.0,-0.9,વાંચવું
discrimination,0.0,-0.9,ભેદભાવ
objections,0.0,-0.9,વાંધા
exasperation,0.0,-0.9,ઉત્સાહ
sorrowfully,0.0,-0.9,દુ sorrowખથી
unsustainable,0.0,-0.9,બિનસલાહભર્યા
incautious,0.0,-0.9,સાવચેત
judder,0.0,-0.9,ન્યાયાધીશ
divisiveness,0.0,-0.9,વિભાજન
subjection,0.0,-0.9,આધીનતા
bizarre,0.0,-0.9,વિચિત્ર
scariest,0.0,-0.9,ભયાનક
uncontrolled,0.0,-0.9,અનિયંત્રિત
virulence,0.0,-0.9,વાઇરલન્સ
fictional,0.0,-0.9,કાલ્પનિક
detracted,0.0,-0.9,વિક્ષેપિત
watered-down,0.0,-0.9,નીચે પાણીયુક્ત
betraying,0.0,-0.9,દગો
embarrass,0.0,-0.9,મૂંઝવણ
grisly,0.0,-0.9,ભયંકર
hissed,0.0,-0.9,hissed
invalidity,0.0,-0.9,અમાન્યતા
paranoid,0.0,-0.9,પેરાનોઇડ
fierce,0.0,-0.9,ઉગ્ર
discourteously,0.0,-0.9,અસ્પષ્ટપણે
dismayed,0.0,-0.9,ભયભીત
disappoints,0.0,-0.9,નિરાશ
dumps,0.0,-0.9,ડમ્પ
coercion,0.0,-0.9,જબરદસ્તી
fist,0.0,-0.9,મૂક્કો
inconsequentially,0.0,-0.9,અસુવિધાજનક
indiscreetly,0.0,-0.9,અવિવેકીથી
pandemonium,0.0,-0.9,રોગચાળો
uninsured,0.0,-0.9,વીમા વિનાનું
prickles,0.0,-0.9,કાંટા
prejudicial,0.0,-0.9,પૂર્વગ્રહયુક્ત
antipathy,0.0,-0.9,એન્ટિપથી
blurt,0.0,-0.9,ધબ્બા
cuplrit,0.0,-0.9,કપલિરટ
extermination,0.0,-0.9,સંહાર
indeterminate,0.0,-0.9,અનિશ્ચિત
mushy,0.0,-0.9,mushy
overzelous,0.0,-0.9,વધારે પડતો
hack,0.0,-0.9,હેક
flout,0.0,-0.9,વાહિયાત
demoralizing,0.0,-0.9,નિરાશાજનક
expel,0.0,-0.9,હાંકી કા .વું
calamitous,0.0,-0.9,આઘાતજનક
radically,0.0,-0.9,ધરમૂળથી
barbarically,0.0,-0.9,નિર્દયતાથી
aggrieved,0.0,-0.9,વ્યથિત
leaks,0.0,-0.9,લિક
err,0.0,-0.9,ભૂલ
shoddy,0.0,-0.9,કંટાળાજનક
infidel,0.0,-0.9,નાસ્તિક
unlawfulness,0.0,-0.9,ગેરકાયદેસરતા
defiant,0.0,-0.9,અસ્પષ્ટ
nightmarish,0.0,-0.9,નાઇટમેરિશ
presumptuous,0.0,-0.9,અહંકારી
underpaid,0.0,-0.9,અવેતન
creaks,0.0,-0.9,ક્રીક્સ
infuriatingly,0.0,-0.9,infuriatingly
pointless,0.0,-0.9,અર્થહીન
standstill,0.0,-0.9,અટકી
itch,0.0,-0.9,ખંજવાળ
bumped,0.0,-0.9,ગબડાવવું
moribund,0.0,-0.9,મોરીબંડ
fidget,0.0,-0.9,ફીડજેટ
detestably,0.0,-0.9,ઘૃણાસ્પદ
haunt,0.0,-0.9,ત્રાસ
invidiously,0.0,-0.9,આક્રમક રીતે
nebulous,0.0,-0.9,નબળા
infamously,0.0,-0.9,કુખ્યાત
rage,0.0,-0.9,ક્રોધાવેશ
gossip,0.0,-0.9,વાતો કરવી
threats,0.0,-0.9,ધમકીઓ
invective,0.0,-0.9,સંશોધનશીલ
randomly,0.0,-0.9,અવ્યવસ્થિત રીતે
debase,0.0,-0.9,ડીબેઝ
flounder,0.0,-0.9,ફ્લerન્ડર
incorrect,0.0,-0.9,ખોટું
indecisively,0.0,-0.9,અનિશ્ચિતપણે
blind,0.0,-0.9,અંધ
leak,0.0,-0.9,લિક
burdensome,0.0,-0.9,બોજારૂપ
partiality,0.0,-0.9,પક્ષપાત
unruly,0.0,-0.9,બેશરમ
aborted,0.0,-0.9,છોડી દીધી
discordance,0.0,-0.9,ખોટી જોડણી
unorthodoxy,0.0,-0.9,બિનપરંપરાગત
uncouth,0.0,-0.9,મોં
ironically,0.0,-0.9,વ્યંગાત્મક રીતે
distaste,0.0,-0.9,ખલેલ પહોંચાડવી
interruption,0.0,-0.9,વિક્ષેપ
bugging,0.0,-0.9,બગિંગ
belated,0.0,-0.9,વિલંબિત
incoherently,0.0,-0.9,અસ્પષ્ટ
imperfect,0.0,-0.9,અપૂર્ણ
breaks,0.0,-0.9,વિરામ
accidental,0.0,-0.9,આકસ્મિક
losers,0.0,-0.9,ગુમાવનારા
geezer,0.0,-0.9,ગીઝર
debasement,0.0,-0.9,અધોગતિ
disorganized,0.0,-0.9,અવ્યવસ્થિત
effrontery,0.0,-0.9,ભડકો
doldrums,0.0,-0.9,doldrums
unsophisticated,0.0,-0.9,બિનસલાહભર્યા
perfunctory,0.0,-0.9,પરફેક્ટરી
incoherent,0.0,-0.9,અસંગત
shamefulness,0.0,-0.9,શરમજનકતા
dying,0.0,-0.9,મૃત્યુ
revolting,0.0,-0.9,બળવો
misjudge,0.0,-0.9,ગેરસમજ
mislead,0.0,-0.9,ગેરમાર્ગે દોરવું
predicament,0.0,-0.9,દુર્ઘટના
strict,0.0,-0.9,કડક
gimmicked,0.0,-0.9,ખરબચડી
tarnished,0.0,-0.9,કલંકિત
inexpiable,0.0,-0.9,અક્ષમ્ય
nosey,0.0,-0.9,નબળું
snob,0.0,-0.9,સ્નબ
mysterious,0.0,-0.9,રહસ્યમય
detrimental,0.0,-0.9,હાનિકારક
syndrome,0.0,-0.9,સિન્ડ્રોમ
dragoon,0.0,-0.9,ડ્રેગન
bitterness,0.0,-0.9,કડવાશ
contrived,0.0,-0.9,સહમત
ignorance,0.0,-0.9,અજ્oranceાન
bulkyness,0.0,-0.9,ભારે
toil,0.0,-0.9,કઠોર પરિશ્રમ
resentful,0.0,-0.9,નારાજ
vagueness,0.0,-0.9,અસ્પષ્ટતા
confess,0.0,-0.9,કબૂલ
trouble,0.0,-0.9,મુશ્કેલી
oppressors,0.0,-0.9,જુલમીઓ
volatile,0.0,-0.9,અસ્થિર
harden,0.0,-0.9,સખત
stuck,0.0,-0.9,અટવાઇ
upbraid,0.0,-0.9,અપમાનજનક
discontinued,0.0,-0.9,બંધ
complained,0.0,-0.9,ફરિયાદ
plea,0.0,-0.9,અરજી
tumbled,0.0,-0.9,ગબડાવ્યાં
confrontation,0.0,-0.9,મુકાબલો
sting,0.0,-0.9,ડંખ
scared,0.0,-0.9,ભયભીત
incite,0.0,-0.9,ઉશ્કેરવું
excuse,0.0,-0.9,બહાનું
abominably,0.0,-0.9,ઘૃણાસ્પદ
adamant,0.0,-0.9,અડગ
lurch,0.0,-0.9,કર્કશ
douchebag,0.0,-0.9,ડુચબેગ
cataclysm,0.0,-0.9,વિનાશક
liar,0.0,-0.9,જંગલી
abruptly,0.0,-0.9,અચાનક
bedlam,0.0,-0.9,બેડલામ
disagrees,0.0,-0.9,અસંમત
unreliable,0.0,-0.9,અવિશ્વસનીય
abrupt,0.0,-0.9,અચાનક
flicker,0.0,-0.9,ફ્લિકર
insecure,0.0,-0.9,અસુરક્ષિત
ineffectual,0.0,-0.9,બિનઅસરકારક
inadequate,0.0,-0.9,અપૂરતું
isolated,0.0,-0.9,અલગ
imposers,0.0,-0.9,લાદી
stumble,0.0,-0.9,ઠોકર
condescendingly,0.0,-0.9,નિશ્ચિતપણે
droops,0.0,-0.9,droops
enmity,0.0,-0.9,દુશ્મની
entangle,0.0,-0.9,લલચાવવું
violently,0.0,-0.9,હિંસક રીતે
insensitivity,0.0,-0.9,સંવેદનશીલતા
undissolved,0.0,-0.9,વણઉકેલાયેલી
unleash,0.0,-0.9,મુક્ત કરો
unsteady,0.0,-0.9,અસ્થિર
backbiting,0.0,-0.9,બેકબીટીંગ
blackmail,0.0,-0.9,બ્લેકમેલ
shriek,0.0,-0.9,ચીસો
perversion,0.0,-0.9,વિકૃતિ
repulsiveness,0.0,-0.9,અવ્યવસ્થિતતા
grumpy,0.0,-0.9,ખરાબ
uneasiness,0.0,-0.9,બેચેની
plasticky,0.0,-0.9,પ્લાસ્ટિક
sanctimonious,0.0,-0.9,પવિત્ર
smutty,0.0,-0.9,ચીકણું
fooled,0.0,-0.9,મૂર્ખ
impoverished,0.0,-0.9,ગરીબ
pricier,0.0,-0.9,pricier
spoonfed,0.0,-0.9,ચમચી
hefty,0.0,-0.9,ભારે
licentious,0.0,-0.9,લાયસન્સ
disunity,0.0,-0.9,અસંગતતા
unsuspecting,0.0,-0.9,બેશક
malcontent,0.0,-0.9,દૂષિત
throbs,0.0,-0.9,ધબકારા
vociferous,0.0,-0.9,અવાજવાળું
dissenter,0.0,-0.9,વિખેરી નાખનાર
unacceptable,0.0,-0.9,અસ્વીકાર્ય
indecorum,0.0,-0.9,ચૂકી
sinisterly,0.0,-0.9,અધર્મથી
hogs,0.0,-0.9,હોગ્સ
disadvantage,0.0,-0.9,ગેરલાભ
beleaguer,0.0,-0.9,beleaguer
cannibalize,0.0,-0.9,આદમખોર
harassed,0.0,-0.9,પરેશાન
pale,0.0,-0.9,નિસ્તેજ
infest,0.0,-0.9,ઉપદ્રવ
erroneous,0.0,-0.9,ભૂલભરેલું
overdue,0.0,-0.9,મુદતવીતી
squeal,0.0,-0.9,squeal
sloppy,0.0,-0.9,opાળવાળી
expunge,0.0,-0.9,કા expી નાખવું
feeble,0.0,-0.9,કમજોર
imperiously,0.0,-0.9,અસ્પષ્ટપણે
negligent,0.0,-0.9,બેદરકારી
unreasonably,0.0,-0.9,ગેરવાજબી
repulsed,0.0,-0.9,ભગાડવું
inflated,0.0,-0.9,ફૂલેલું
stupidity,0.0,-0.9,મૂર્ખતા
beastly,0.0,-0.9,જાનવરથી
anti-israeli,0.0,-0.9,વિરોધી ઇસરાયેલી
seething,0.0,-0.9,સીથિંગ
frustrating,0.0,-0.9,નિરાશાજનક
sedentary,0.0,-0.9,બેઠાડુ
cons,0.0,-0.9,વિપક્ષ
cheats,0.0,-0.9,ચીટ્સ
imbecile,0.0,-0.9,મૂર્ખ
sullen,0.0,-0.9,દુ: ખી
unexpectedly,0.0,-0.9,અનપેક્ષિત રીતે
crap,0.0,-0.9,વાહિયાત
drastically,0.0,-0.9,ભારે
hostility,0.0,-0.9,દુશ્મનાવટ
nervousness,0.0,-0.9,ગભરાટ
obscene,0.0,-0.9,અશ્લીલ
defrauding,0.0,-0.9,છેતરપિંડી
bankrupt,0.0,-0.9,નાદાર
fearful,0.0,-0.9,ભયાનક
indeterminably,0.0,-0.9,અનિશ્ચિતરૂપે
nauseates,0.0,-0.9,ઉબકા
imperialist,0.0,-0.9,સામ્રાજ્યવાદી
pernicious,0.0,-0.9,હાનિકારક
feeblely,0.0,-0.9,કમજોર
inexpert,0.0,-0.9,બિનઅનુભવી
invalid,0.0,-0.9,અમાન્ય
cronyism,0.0,-0.9,કઠોરતા
bickering,0.0,-0.9,તકરાર
obsessively,0.0,-0.9,બાધ્યતા
resistance,0.0,-0.9,પ્રતિકાર
concen,0.0,-0.9,શંકુ
reprimand,0.0,-0.9,ઠપકો
subjugate,0.0,-0.9,તાબે
taunt,0.0,-0.9,ટauન્ટ
lunaticism,0.0,-0.9,પાગલપણું
fraught,0.0,-0.9,ભરપુર
nepotism,0.0,-0.9,ભક્તાવાદ
obstructed,0.0,-0.9,અવરોધિત
damaging,0.0,-0.9,નુકસાનકારક
overreach,0.0,-0.9,વધારે પડતો અવાજ કરવો
incognizant,0.0,-0.9,અજ્ .ાત
outbursts,0.0,-0.9,આક્રમણ
loses,0.0,-0.9,ગુમાવે છે
extravagance,0.0,-0.9,ઉડાઉ
distraction,0.0,-0.9,વિક્ષેપ
horrifies,0.0,-0.9,ભયાનક
impotent,0.0,-0.9,નપુંસક
undone,0.0,-0.9,પૂર્વવત્
distorted,0.0,-0.9,વિકૃત
byzantine,0.0,-0.9,બાયઝેન્ટાઇન
rogue,0.0,-0.9,ઠગ
unaccessible,0.0,-0.9,દુર્ગમ
touts,0.0,-0.9,touts
worries,0.0,-0.9,ચિંતાઓ
bitingly,0.0,-0.9,કરડવાથી
disinterest,0.0,-0.9,અશાંતિ
inconsiderate,0.0,-0.9,અવ્યવસ્થિત
