Term,PosScore,NegScore,Tamil
fret,0.0,-0.9,fret
miss,0.0,-0.9,செல்வி
tragic,0.0,-0.9,சோக
exasperatingly,0.0,-0.9,உற்சாகமாக
uneasily,0.0,-0.9,அச e கரியமாக
strident,0.0,-0.9,கடுமையான
irrecoverablenesses,0.0,-0.9,மீளமுடியாதவை
defy,0.0,-0.9,மீறுகின்றனர்
annoyingly,0.0,-0.9,எரிச்சலூட்டும்
madder,0.0,-0.9,சாண்ட்விச்கள்
mistrust,0.0,-0.9,அவநம்பிக்கை
selfish,0.0,-0.9,சுயநலவாதி
overwhelming,0.0,-0.9,பெரும்
appal,0.0,-0.9,appal
cruelest,0.0,-0.9,க்ரூலெஸ்ட்
penalty,0.0,-0.9,தண்டம்
crime,0.0,-0.9,குற்றம்
upseting,0.0,-0.9,வருத்தம்
beggar,0.0,-0.9,பிச்சைக்காரன்
egotistical,0.0,-0.9,அகங்காரம்
languor,0.0,-0.9,சோர்வு
cumbersome,0.0,-0.9,சிக்கலானது
implausible,0.0,-0.9,நம்பமுடியாத
quarrel,0.0,-0.9,சண்டை
unwieldy,0.0,-0.9,திறமையற்றது
insanity,0.0,-0.9,பைத்தியம்
impetuous,0.0,-0.9,தூண்டுதல்
hurts,0.0,-0.9,வலிக்கிறது
clueless,0.0,-0.9,துல்லியமற்ற
recalcitrant,0.0,-0.9,மறுபரிசீலனை
wail,0.0,-0.9,அழுகை
ruffian,0.0,-0.9,ரஃபியன்
decayed,0.0,-0.9,சிதைந்தது
gibberish,0.0,-0.9,அபத்தமானது
infuriating,0.0,-0.9,எரிச்சலூட்டும்
exasperate,0.0,-0.9,உற்சாகம்
totalitarian,0.0,-0.9,சர்வாதிகார
atrocious,0.0,-0.9,கொடூரமான
misrepresent,0.0,-0.9,தவறாக சித்தரிக்கவும்
hypocritical,0.0,-0.9,பாசாங்குத்தனம்
ignorant,0.0,-0.9,அறியாமை
ill-tempered,0.0,-0.9,மோசமான மனநிலை
trivialize,0.0,-0.9,அற்பமாக்கு
depressions,0.0,-0.9,மனச்சோர்வு
barbarity,0.0,-0.9,காட்டுமிராண்டித்தனம்
diametrically,0.0,-0.9,விட்டம்
disdainfully,0.0,-0.9,இழிவாக
fawningly,0.0,-0.9,முட்டாள்தனமாக
overturn,0.0,-0.9,கவிழ்த்து விடுங்கள்
broke,0.0,-0.9,உடைந்தது
jarring,0.0,-0.9,ஜார்ரிங்
demolisher,0.0,-0.9,இடிப்பு
unreasonable,0.0,-0.9,நியாயமற்றது
peeled,0.0,-0.9,உரிக்கப்படுகிற
shatter,0.0,-0.9,நொறுக்கு
static,0.0,-0.9,நிலையான
junky,0.0,-0.9,குப்பை
apathy,0.0,-0.9,அக்கறையின்மை
sweaty,0.0,-0.9,வியர்வை
discordant,0.0,-0.9,மாறுபட்ட
abominate,0.0,-0.9,அருவருப்பானது
disorient,0.0,-0.9,திசைதிருப்பல்
eccentric,0.0,-0.9,விசித்திரமான
hazard,0.0,-0.9,ஆபத்து
intimidate,0.0,-0.9,மிரட்டுங்கள்
slut,0.0,-0.9,இறுதி
distraught,0.0,-0.9,கலக்கம்
unsettling,0.0,-0.9,அமைதியற்றது
reproachful,0.0,-0.9,நிந்தையான
crashes,0.0,-0.9,செயலிழக்கிறது
finicky,0.0,-0.9,நுணுக்கமான
coarse,0.0,-0.9,கரடுமுரடான
fatty,0.0,-0.9,கொழுப்பு
unaccustomed,0.0,-0.9,பழக்கமில்லாத
sour,0.0,-0.9,புளிப்பான
lemon,0.0,-0.9,எலுமிச்சை
misinterpret,0.0,-0.9,தவறாக விளக்குங்கள்
sinfully,0.0,-0.9,பாவமாக
difficulties,0.0,-0.9,சிரமங்கள்
exhaustion,0.0,-0.9,சோர்வு
inefficacy,0.0,-0.9,திறமையின்மை
snarky,0.0,-0.9,ஸ்னர்கி
dastard,0.0,-0.9,dastard
humiliating,0.0,-0.9,அவமானகரமான
perplex,0.0,-0.9,குழப்பமான
disaccord,0.0,-0.9,disaccord
oversights,0.0,-0.9,மேற்பார்வை
anxiously,0.0,-0.9,ஆர்வத்துடன்
wallow,0.0,-0.9,சுவர்
matte,0.0,-0.9,மேட்
concern,0.0,-0.9,அக்கறை
blurring,0.0,-0.9,மங்கலான
culprit,0.0,-0.9,குற்றவாளி
stupidly,0.0,-0.9,முட்டாள்தனமாக
contort,0.0,-0.9,contort
erroneously,0.0,-0.9,தவறாக
sloww,0.0,-0.9,மெதுவாக
pitiable,0.0,-0.9,பரிதாபகரமான
inimically,0.0,-0.9,விரோதமாக
lonesome,0.0,-0.9,தனிமையானது
gutter,0.0,-0.9,சிறுவர்கள்
recession,0.0,-0.9,மந்தநிலை
unfairly,0.0,-0.9,நியாயமற்றது
indiscriminate,0.0,-0.9,கண்மூடித்தனமான
acrimoniously,0.0,-0.9,கடுமையாக
inflammatory,0.0,-0.9,அழற்சி
undermining,0.0,-0.9,குறைமதிப்பிற்கு உட்படுத்தும்
disturbing,0.0,-0.9,குழப்பமான
pitifully,0.0,-0.9,பரிதாபமாக
faults,0.0,-0.9,தவறுகள்
neurotic,0.0,-0.9,நரம்பியல்
shortcoming,0.0,-0.9,குறைபாடு
protested,0.0,-0.9,எதிர்ப்பு தெரிவித்தார்
burned,0.0,-0.9,எரிந்தது
sack,0.0,-0.9,கோணி
unlucky,0.0,-0.9,துரதிர்ஷ்டவசமான
yawn,0.0,-0.9,ஆச்சரியம்
assassinate,0.0,-0.9,படுகொலை
marginally,0.0,-0.9,ஓரளவு
clash,0.0,-0.9,மோதல்
chaff,0.0,-0.9,chaff
scars,0.0,-0.9,வடுக்கள்
whimper,0.0,-0.9,சிணுங்கு
pleas,0.0,-0.9,வேண்டுகோள்
loud,0.0,-0.9,உரத்த
freaking,0.0,-0.9,குறும்பு
fibber,0.0,-0.9,இழை
downfall,0.0,-0.9,வீழ்ச்சி
castigate,0.0,-0.9,வென்றது
hypocrisy,0.0,-0.9,பாசாங்குத்தனம்
dehumanization,0.0,-0.9,மனிதநேயமயமாக்கல்
protracted,0.0,-0.9,நீடித்தது
seriousness,0.0,-0.9,தீவிரம்
gross,0.0,-0.9,மொத்த
coldly,0.0,-0.9,குளிர்ச்சியாக
dumped,0.0,-0.9,கொட்டப்பட்டது
smoldering,0.0,-0.9,புகைபிடித்தல்
villains,0.0,-0.9,வில்லன்கள்
blur,0.0,-0.9,மங்கலானது
deploring,0.0,-0.9,நீக்குதல்
unwisely,0.0,-0.9,விவேகமின்றி
disagreeable,0.0,-0.9,உடன்படவில்லை
dishonesty,0.0,-0.9,நேர்மையின்மை
distract,0.0,-0.9,திசை திருப்ப
foreboding,0.0,-0.9,foreboding
genocide,0.0,-0.9,இனப்படுகொலை
wild,0.0,-0.9,காட்டு
condescending,0.0,-0.9,condescending
d*mn,0.0,-0.9,d * mn
hating,0.0,-0.9,வெறுக்கிறேன்
disconsolation,0.0,-0.9,பணிநீக்கம்
unusual,0.0,-0.9,அசாதாரணமானது
whips,0.0,-0.9,சவுக்கை
stall,0.0,-0.9,விற்பனையகம்
unforgiving,0.0,-0.9,மன்னிக்காத
unscrupulous,0.0,-0.9,நேர்மையற்ற
deformed,0.0,-0.9,சிதைக்கப்பட்ட
indignantly,0.0,-0.9,கோபத்துடன்
belittle,0.0,-0.9,குறைவு
untested,0.0,-0.9,சோதிக்கப்படவில்லை
unimaginable,0.0,-0.9,கற்பனை செய்ய முடியாதது
stiff,0.0,-0.9,கடினமான
zap,0.0,-0.9,zap
laggy,0.0,-0.9,பின்னடைவு
lapsed,0.0,-0.9,குழந்தைகள்
subtract,0.0,-0.9,கழித்தல்
vice,0.0,-0.9,துணை
extinguish,0.0,-0.9,அணை
unhappily,0.0,-0.9,மகிழ்ச்சியற்ற
anarchistic,0.0,-0.9,அராஜகவாத
bruising,0.0,-0.9,சிராய்ப்பு
ironies,0.0,-0.9,முரண்பாடுகள்
exile,0.0,-0.9,நாடுகடத்தல்
fat,0.0,-0.9,கொழுப்பு
stagnant,0.0,-0.9,தேங்கி நிற்கும்
thoughtlessness,0.0,-0.9,சிந்தனையற்ற தன்மை
dissuade,0.0,-0.9,கலைக்க
senselessly,0.0,-0.9,புத்தியில்லாமல்
obstinate,0.0,-0.9,பிடிவாதம்
inaccurate,0.0,-0.9,தவறானது
poorly,0.0,-0.9,மோசமாக
execrate,0.0,-0.9,இயக்கவும்
confined,0.0,-0.9,கட்டுப்படுத்தப்பட்டது
over-awe,0.0,-0.9,அதிக பிரமிப்பு
lacked,0.0,-0.9,இல்லை
stridently,0.0,-0.9,கடுமையாக
unnoticed,0.0,-0.9,கவனிக்கப்படாதது
dissension,0.0,-0.9,கருத்து வேறுபாடு
ghosting,0.0,-0.9,பேய்
freakish,0.0,-0.9,குறும்பு
insinuate,0.0,-0.9,insinuate
irritated,0.0,-0.9,எரிச்சல்
uneventful,0.0,-0.9,கண்டுபிடிக்க முடியாதது
insinuation,0.0,-0.9,insinuation
grouch,0.0,-0.9,grouch
parasite,0.0,-0.9,ஒட்டுண்ணி
imprecise,0.0,-0.9,துல்லியமற்றது
nonexistent,0.0,-0.9,இல்லாதது
overweight,0.0,-0.9,அதிக எடை
spank,0.0,-0.9,spank
mudslinging,0.0,-0.9,சேற்று
avarice,0.0,-0.9,அவதாரம்
disagreed,0.0,-0.9,ஏற்கவில்லை
garbage,0.0,-0.9,குப்பை
fallen,0.0,-0.9,விழுந்த
fatal,0.0,-0.9,ஆபத்தானது
isolate,0.0,-0.9,தனிமைப்படுத்து
overbalanced,0.0,-0.9,அதிக சமநிலையற்றது
inadverently,0.0,-0.9,கவனக்குறைவாக
irrationality,0.0,-0.9,பகுத்தறிவின்மை
backwoods,0.0,-0.9,பின் மரங்கள்
implausibly,0.0,-0.9,நம்பமுடியாத
unobserved,0.0,-0.9,கவனிக்கப்படாதது
petty,0.0,-0.9,குட்டி
obscurity,0.0,-0.9,தெளிவின்மை
slack,0.0,-0.9,மந்தமான
decry,0.0,-0.9,decry
loathsome,0.0,-0.9,வெறுக்கத்தக்க
overlook,0.0,-0.9,கவனிக்கவில்லை
whining,0.0,-0.9,சிணுங்குகிறது
qualm,0.0,-0.9,புகை
desultory,0.0,-0.9,desultory
froze,0.0,-0.9,உறைந்திருக்கும்
bug,0.0,-0.9,பிழை
dishearteningly,0.0,-0.9,மனச்சோர்வுடன்
inaptitude,0.0,-0.9,இயலாமை
insular,0.0,-0.9,இன்சுலர்
leer,0.0,-0.9,படி
discrimination,0.0,-0.9,பாகுபாடு
objections,0.0,-0.9,ஆட்சேபனைகள்
exasperation,0.0,-0.9,உற்சாகம்
sorrowfully,0.0,-0.9,துக்கத்துடன்
unsustainable,0.0,-0.9,நீடித்தது
incautious,0.0,-0.9,எச்சரிக்கையற்ற
judder,0.0,-0.9,நீதிபதி
divisiveness,0.0,-0.9,பிளவு
subjection,0.0,-0.9,அடிபணிதல்
bizarre,0.0,-0.9,வினோதமான
scariest,0.0,-0.9,பயங்கரமான
uncontrolled,0.0,-0.9,கட்டுப்பாடற்றது
virulence,0.0,-0.9,வைரஸ்
fictional,0.0,-0.9,கற்பனை
detracted,0.0,-0.9,திசை திருப்பப்பட்டது
watered-down,0.0,-0.9,பாய்ச்சப்பட்ட-கீழே
betraying,0.0,-0.9,காட்டிக்கொடுப்பு
embarrass,0.0,-0.9,சங்கடம்
grisly,0.0,-0.9,கொடூரமான
hissed,0.0,-0.9,hissed
invalidity,0.0,-0.9,செல்லாதது
paranoid,0.0,-0.9,சித்தப்பிரமை
fierce,0.0,-0.9,கடுமையான
discourteously,0.0,-0.9,உற்சாகமாக
dismayed,0.0,-0.9,திகைத்துப்போனது
disappoints,0.0,-0.9,ஏமாற்றம்
dumps,0.0,-0.9,டம்ப்கள்
coercion,0.0,-0.9,வற்புறுத்தல்
fist,0.0,-0.9,முஷ்டி
inconsequentially,0.0,-0.9,முடிவில்லாமல்
indiscreetly,0.0,-0.9,கண்மூடித்தனமாக
pandemonium,0.0,-0.9,குழப்பம்
uninsured,0.0,-0.9,காப்பீடு இல்லாதது
prickles,0.0,-0.9,முட்கள்
prejudicial,0.0,-0.9,பாரபட்சமற்ற
antipathy,0.0,-0.9,விரோதப் போக்கு
blurt,0.0,-0.9,மங்கலானது
cuplrit,0.0,-0.9,கப்ளரிட்
extermination,0.0,-0.9,ஒழிப்பு
indeterminate,0.0,-0.9,நிச்சயமற்றது
mushy,0.0,-0.9,எனினும்
overzelous,0.0,-0.9,அதிகப்படியான
hack,0.0,-0.9,ஊடுருவு
flout,0.0,-0.9,புல்லாங்குழல்
demoralizing,0.0,-0.9,மனச்சோர்வை ஏற்படுத்துகிறது
expel,0.0,-0.9,வெளியேற்ற
calamitous,0.0,-0.9,பேரழிவு
radically,0.0,-0.9,முற்றிலும்
barbarically,0.0,-0.9,காட்டுமிராண்டித்தனமாக
aggrieved,0.0,-0.9,வேதனை
leaks,0.0,-0.9,கசிவுகள்
err,0.0,-0.9,பிழை
shoddy,0.0,-0.9,மந்தமான
infidel,0.0,-0.9,காஃபிர்
unlawfulness,0.0,-0.9,சட்டவிரோதம்
defiant,0.0,-0.9,எதிர்மறையான
nightmarish,0.0,-0.9,கனவு
presumptuous,0.0,-0.9,ஏகப்பட்ட
underpaid,0.0,-0.9,குறைந்த ஊதியம்
creaks,0.0,-0.9,படைப்புகள்
infuriatingly,0.0,-0.9,கோபமாக
pointless,0.0,-0.9,அர்த்தமற்றது
standstill,0.0,-0.9,நிற்க
itch,0.0,-0.9,நமைச்சல்
bumped,0.0,-0.9,மோதியது
moribund,0.0,-0.9,moribund
fidget,0.0,-0.9,fidget
detestably,0.0,-0.9,வெறுக்கத்தக்கது
haunt,0.0,-0.9,பேய்
invidiously,0.0,-0.9,மோசமாக
nebulous,0.0,-0.9,நெபுலஸ்
infamously,0.0,-0.9,இழிவாக
rage,0.0,-0.9,ஆத்திரம்
gossip,0.0,-0.9,வதந்திகள்
threats,0.0,-0.9,அச்சுறுத்தல்கள்
invective,0.0,-0.9,invective
randomly,0.0,-0.9,தோராயமாக
debase,0.0,-0.9,குறைபாடு
flounder,0.0,-0.9,flounder
incorrect,0.0,-0.9,தவறானது
indecisively,0.0,-0.9,சந்தேகத்திற்கு இடமின்றி
blind,0.0,-0.9,குருட்டு
leak,0.0,-0.9,கசிவு
burdensome,0.0,-0.9,சுமை
partiality,0.0,-0.9,பாரபட்சம்
unruly,0.0,-0.9,கட்டுக்கடங்காத
aborted,0.0,-0.9,கைவிடப்பட்டது
discordance,0.0,-0.9,பொருந்தவில்லை
unorthodoxy,0.0,-0.9,வழக்கத்திற்கு மாறானது
uncouth,0.0,-0.9,uncouth
ironically,0.0,-0.9,முரண்பாடாக
distaste,0.0,-0.9,வெறுப்பு
interruption,0.0,-0.9,குறுக்கீடு
bugging,0.0,-0.9,பிழைத்திருத்தம்
belated,0.0,-0.9,தாமதமானது
incoherently,0.0,-0.9,பொருத்தமற்றது
imperfect,0.0,-0.9,அபூரண
breaks,0.0,-0.9,இடைவெளிகள்
accidental,0.0,-0.9,தற்செயலானது
losers,0.0,-0.9,தோல்வியுற்றவர்கள்
geezer,0.0,-0.9,கீசர்
debasement,0.0,-0.9,குறைத்தல்
disorganized,0.0,-0.9,ஒழுங்கற்ற
effrontery,0.0,-0.9,செயல்திறன்
doldrums,0.0,-0.9,மந்தமான
unsophisticated,0.0,-0.9,நவீனமற்றது
perfunctory,0.0,-0.9,perfunctory
incoherent,0.0,-0.9,பொருத்தமற்றது
shamefulness,0.0,-0.9,வெட்கக்கேடானது
dying,0.0,-0.9,இறக்கும்
revolting,0.0,-0.9,கிளர்ச்சி
misjudge,0.0,-0.9,தவறான தீர்ப்பு
mislead,0.0,-0.9,தவறாக வழிநடத்துங்கள்
predicament,0.0,-0.9,இக்கட்டான நிலை
strict,0.0,-0.9,கண்டிப்பான
gimmicked,0.0,-0.9,வித்தை
tarnished,0.0,-0.9,களங்கப்படுத்தப்பட்டது
