Term,PosScore,NegScore,Punjabi
nervously,0.0,-0.9,ਘਬਰਾ ਕੇ
scandalous,0.0,-0.9,ਬਦਨਾਮੀ
flimflam,0.0,-0.9,flimflam
corruption,0.0,-0.9,ਭ੍ਰਿਸ਼ਟਾਚਾਰ
dirty,0.0,-0.9,ਗੰਦਾ
outmoded,0.0,-0.9,outmoded
unrelenting,0.0,-0.9,ਬੇਤੁਕੀ
sub-par,0.0,-0.9,ਸਬ-ਪਾਰ
trample,0.0,-0.9,ਲਤਾੜਨਾ
martyrdom,0.0,-0.9,ਸ਼ਹਾਦਤ
tank,0.0,-0.9,ਟੈਂਕ
outcast,0.0,-0.9,ਬਾਹਰ
sadly,0.0,-0.9,ਅਫ਼ਸੋਸ ਨਾਲ
liars,0.0,-0.9,ਝੂਠੇ
stark,0.0,-0.9,ਮਜ਼ਬੂਤ
rremediable,0.0,-0.9,rremediable
latency,0.0,-0.9,ਦੇਰੀ
dissatisfies,0.0,-0.9,ਅਸੰਤੁਸ਼ਟ
straggle,0.0,-0.9,ਸਟ੍ਰੈਗਲ
wrinkle,0.0,-0.9,ਝੁਰੜੀ
barbarously,0.0,-0.9,ਬੇਰਹਿਮੀ ਨਾਲ
disastrous,0.0,-0.9,ਤਬਾਹਕੁਨ
irretating,0.0,-0.9,ਪਰੇਸ਼ਾਨ
repudiation,0.0,-0.9,ਖੰਡਨ
weird,0.0,-0.9,ਅਜੀਬ
woeful,0.0,-0.9,ਦੁਖੀ
dissatisfied,0.0,-0.9,ਅਸੰਤੁਸ਼ਟ
dissidents,0.0,-0.9,ਅਸਹਿਮਤ
fuss,0.0,-0.9,ਹਫੜਾ-ਦਫੜੀ
doubtful,0.0,-0.9,ਸ਼ੱਕੀ
expensive,0.0,-0.9,ਮਹਿੰਗਾ
flimsy,0.0,-0.9,ਫਿੱਕੀ
partisan,0.0,-0.9,ਪੱਖਪਾਤੀ
pest,0.0,-0.9,ਕੀਟ
superficially,0.0,-0.9,ਸਤਹੀ
rue,0.0,-0.9,ਗਲੀ
dogged,0.0,-0.9,ਕੁੱਤਾ
impure,0.0,-0.9,ਅਪਵਿੱਤਰ
culpable,0.0,-0.9,ਦੋਸ਼ੀ
erode,0.0,-0.9,ਖਰਾਬ
sued,0.0,-0.9,ਮੁਕੱਦਮਾ
unauthentic,0.0,-0.9,ਅਣਪਛਾਤਾ
tingled,0.0,-0.9,ਝੁਣਝੁਣਾ
profanity,0.0,-0.9,ਅਸ਼ੁੱਧਤਾ
improbably,0.0,-0.9,ਸ਼ਾਇਦ
shortage,0.0,-0.9,ਘਾਟ
brashly,0.0,-0.9,ਬੇਰਹਿਮੀ ਨਾਲ
apprehensive,0.0,-0.9,ਚਿੰਤਤ
infiltrator,0.0,-0.9,ਘੁਸਪੈਠੀਏ
savages,0.0,-0.9,ਸੇਵਜ
demonized,0.0,-0.9,ਭੂਤ
incivility,0.0,-0.9,ਅਵਿਸ਼ਵਾਸ
tricky,0.0,-0.9,ਛਲ
recklessness,0.0,-0.9,ਲਾਪਰਵਾਹੀ
ding,0.0,-0.9,ਚੀਜ਼
imperfection,0.0,-0.9,ਅਪੂਰਣਤਾ
cracked,0.0,-0.9,ਚੀਰ
paralize,0.0,-0.9,ਅਧਰੰਗ
frictions,0.0,-0.9,ਫ਼ਰਕ
shun,0.0,-0.9,ਰੋਕ
calumnious,0.0,-0.9,ਸ਼ਾਂਤ
cheat,0.0,-0.9,ਧੋਖਾ
casualty,0.0,-0.9,ਜਾਨੀ
haste,0.0,-0.9,ਜਲਦੀ
little-known,0.0,-0.9,ਥੋੜਾ-ਜਾਣਿਆ
undocumented,0.0,-0.9,Undocumented
grind,0.0,-0.9,ਪੀਹ
spotty,0.0,-0.9,ਚਟਾਕ
fret,0.0,-0.9,ਫਰੇਟ
miss,0.0,-0.9,ਮਿਸ
tragic,0.0,-0.9,ਦੁਖਦਾਈ
exasperatingly,0.0,-0.9,ਥਕਾਵਟ ਨਾਲ
uneasily,0.0,-0.9,ਬੇਚੈਨ
strident,0.0,-0.9,ਕਠੋਰ
irrecoverablenesses,0.0,-0.9,ਅਣਚਾਹੇ
defy,0.0,-0.9,ਟਾਲਣਾ
annoyingly,0.0,-0.9,ਤੰਗ
madder,0.0,-0.9,ਸੈਂਡਵਿਚ
mistrust,0.0,-0.9,ਵਿਸ਼ਵਾਸ
selfish,0.0,-0.9,ਸੁਆਰਥੀ
overwhelming,0.0,-0.9,ਭਾਰੀ
appal,0.0,-0.9,ਅਪੀਲ
cruelest,0.0,-0.9,ਸਭ ਤੋਂ ਵੱਧ
penalty,0.0,-0.9,ਜ਼ੁਰਮਾਨਾ
crime,0.0,-0.9,ਅਪਰਾਧ
upseting,0.0,-0.9,upseting
beggar,0.0,-0.9,ਭਿਖਾਰੀ
egotistical,0.0,-0.9,ਹੰਕਾਰੀ
languor,0.0,-0.9,ਥਕਾਵਟ
cumbersome,0.0,-0.9,ਮੁਸ਼ਕਿਲ
implausible,0.0,-0.9,ਅਵਿਨਾਸ਼ਯੋਗ
quarrel,0.0,-0.9,ਝਗੜਾ
unwieldy,0.0,-0.9,ਨਿਰਬਲ
insanity,0.0,-0.9,ਪਾਗਲਪਨ
impetuous,0.0,-0.9,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
hurts,0.0,-0.9,ਦੁਖਦਾ ਹੈ
clueless,0.0,-0.9,ਬੇਵਕੂਫ
recalcitrant,0.0,-0.9,recalcitrant
wail,0.0,-0.9,ਵਿਰਲਾਪ
ruffian,0.0,-0.9,ਰਫਿਅਨ
decayed,0.0,-0.9,ਸੜਿਆ ਹੋਇਆ
gibberish,0.0,-0.9,ਗਿੱਬੜ
infuriating,0.0,-0.9,ਭੜਕਾ.
exasperate,0.0,-0.9,ਨਿਰਾਸ਼
totalitarian,0.0,-0.9,ਤਾਨਾਸ਼ਾਹੀ
atrocious,0.0,-0.9,ਅੱਤਿਆਚਾਰੀ
misrepresent,0.0,-0.9,ਗਲਤ ਹੈ
hypocritical,0.0,-0.9,ਪਖੰਡੀ
ignorant,0.0,-0.9,ਅਣਜਾਣ
ill-tempered,0.0,-0.9,ਦੁਸ਼ਟ
trivialize,0.0,-0.9,ਮਾਮੂਲੀ
depressions,0.0,-0.9,ਦਬਾਅ
barbarity,0.0,-0.9,ਬਰਬਰਤਾ
diametrically,0.0,-0.9,ਹਾਇ
disdainfully,0.0,-0.9,ਨਿਰਾਸ਼ਾਜਨਕ
fawningly,0.0,-0.9,fawningly
overturn,0.0,-0.9,ਉਲਟਾ
broke,0.0,-0.9,ਤੋੜਿਆ
jarring,0.0,-0.9,ਬੇਕਾਰ
demolisher,0.0,-0.9,olਾਹੁਣ ਵਾਲਾ
unreasonable,0.0,-0.9,ਗੈਰ ਵਾਜਬ
peeled,0.0,-0.9,ਛਿਲਕਾ
shatter,0.0,-0.9,ਚਕਨਾਚੂਰ
static,0.0,-0.9,ਸਥਿਰ
junky,0.0,-0.9,ਜੰਕੀ
apathy,0.0,-0.9,ਬੇਰੁੱਖੀ
sweaty,0.0,-0.9,ਪਸੀਨਾ
discordant,0.0,-0.9,ਬੇਤੁਕੀ
abominate,0.0,-0.9,ਘ੍ਰਿਣਾਯੋਗ
disorient,0.0,-0.9,ਗੜਬੜ
eccentric,0.0,-0.9,ਵਿਲੱਖਣ
hazard,0.0,-0.9,ਖਤਰਾ
intimidate,0.0,-0.9,ਡਰਾਉਣਾ
slut,0.0,-0.9,ਅੰਤਿਮ
distraught,0.0,-0.9,ਪ੍ਰੇਸ਼ਾਨ
unsettling,0.0,-0.9,ਬੇਚੈਨ
reproachful,0.0,-0.9,ਬਦਨਾਮੀ
crashes,0.0,-0.9,ਕਰੈਸ਼
finicky,0.0,-0.9,ਫਨੀਕੀ
coarse,0.0,-0.9,ਮੋਟੇ
fatty,0.0,-0.9,ਚਰਬੀ
unaccustomed,0.0,-0.9,ਬੇਯਕੀਨੀ
sour,0.0,-0.9,ਖੱਟਾ
lemon,0.0,-0.9,ਨਿੰਬੂ
misinterpret,0.0,-0.9,ਗਲਤ ਵਿਆਖਿਆ
sinfully,0.0,-0.9,ਪਾਪ ਨਾਲ
difficulties,0.0,-0.9,ਮੁਸ਼ਕਲ
exhaustion,0.0,-0.9,ਥਕਾਵਟ
inefficacy,0.0,-0.9,ਕੁਸ਼ਲਤਾ
snarky,0.0,-0.9,ਸਨਕੀ
dastard,0.0,-0.9,ਡਸਟਾਰਡ
humiliating,0.0,-0.9,ਅਪਮਾਨਜਨਕ
perplex,0.0,-0.9,ਹੈਰਾਨ
disaccord,0.0,-0.9,ਵਿਵਾਦ
oversights,0.0,-0.9,ਨਿਗਰਾਨੀ
anxiously,0.0,-0.9,ਚਿੰਤਾ ਨਾਲ
wallow,0.0,-0.9,ਵਾਲੋ
matte,0.0,-0.9,ਮੈਟ
concern,0.0,-0.9,ਚਿੰਤਾ
blurring,0.0,-0.9,ਧੁੰਦਲਾ
culprit,0.0,-0.9,ਦੋਸ਼ੀ
stupidly,0.0,-0.9,ਮੂਰਖਤਾ ਨਾਲ
contort,0.0,-0.9,ਹਮਾਇਤ
erroneously,0.0,-0.9,ਗਲਤੀ ਨਾਲ
sloww,0.0,-0.9,ਹੌਲੀ
pitiable,0.0,-0.9,ਤਰਸਯੋਗ
inimically,0.0,-0.9,inimically
lonesome,0.0,-0.9,ਇਕੱਲੇ
gutter,0.0,-0.9,ਮੁੰਡੇ
recession,0.0,-0.9,ਮੰਦੀ
unfairly,0.0,-0.9,ਬੇਇਨਸਾਫੀ ਨਾਲ
indiscriminate,0.0,-0.9,ਅੰਨ੍ਹੇਵਾਹ
acrimoniously,0.0,-0.9,ਗੰਭੀਰਤਾ ਨਾਲ
inflammatory,0.0,-0.9,ਭੜਕਾ
undermining,0.0,-0.9,ਘਟੀਆ
disturbing,0.0,-0.9,ਪਰੇਸ਼ਾਨ ਕਰਨ ਵਾਲਾ
pitifully,0.0,-0.9,ਦਇਆ ਨਾਲ
faults,0.0,-0.9,ਨੁਕਸ
neurotic,0.0,-0.9,neurotic
shortcoming,0.0,-0.9,ਘਾਟ
protested,0.0,-0.9,ਵਿਰੋਧ ਕੀਤਾ
burned,0.0,-0.9,ਸਾੜ
sack,0.0,-0.9,ਬੋਰੀ
unlucky,0.0,-0.9,ਬਦਕਿਸਮਤ
yawn,0.0,-0.9,ਜਯ
assassinate,0.0,-0.9,ਕਾਤਲ
marginally,0.0,-0.9,ਮਾਮੂਲੀ
clash,0.0,-0.9,ਟਕਰਾਅ
chaff,0.0,-0.9,ਛੱਪੜ
scars,0.0,-0.9,ਦਾਗ਼
whimper,0.0,-0.9,ਖੂਬਸੂਰਤ
pleas,0.0,-0.9,ਬੇਨਤੀ
loud,0.0,-0.9,ਉੱਚੀ
freaking,0.0,-0.9,ਫ੍ਰੀਕਿੰਗ
fibber,0.0,-0.9,ਰੇਸ਼ੇਦਾਰ
downfall,0.0,-0.9,ਪਤਨ
castigate,0.0,-0.9,ਜਿੱਤੀ
hypocrisy,0.0,-0.9,ਪਖੰਡ
dehumanization,0.0,-0.9,ਮਨੁੱਖੀਕਰਨ
protracted,0.0,-0.9,ਲੰਮਾ
seriousness,0.0,-0.9,ਗੰਭੀਰਤਾ
gross,0.0,-0.9,ਕੁੱਲ
coldly,0.0,-0.9,ਠੰਡਾ
dumped,0.0,-0.9,ਸੁੱਟਿਆ
smoldering,0.0,-0.9,ਸਮੋਕਿੰਗ
villains,0.0,-0.9,ਖਲਨਾਇਕ
blur,0.0,-0.9,ਧੁੰਦਲਾ
deploring,0.0,-0.9,ਨਿਰਾਸ਼ਾਜਨਕ
unwisely,0.0,-0.9,ਸਮਝਦਾਰੀ ਨਾਲ
disagreeable,0.0,-0.9,ਅਸਹਿਮਤ
dishonesty,0.0,-0.9,ਬੇਈਮਾਨੀ
distract,0.0,-0.9,ਧਿਆਨ ਭਟਕਾਓ
foreboding,0.0,-0.9,ਭਵਿੱਖਬਾਣੀ
genocide,0.0,-0.9,ਨਸਲਕੁਸ਼ੀ
wild,0.0,-0.9,ਜੰਗਲੀ
condescending,0.0,-0.9,ਘਟੀਆ
d*mn,0.0,-0.9,ਡੀ * ਐਮ.ਐਨ.
hating,0.0,-0.9,ਨਫ਼ਰਤ
disconsolation,0.0,-0.9,ਨਾਰਾਜ਼ਗੀ
unusual,0.0,-0.9,ਅਸਾਧਾਰਣ
whips,0.0,-0.9,ਕੋਰੜੇ
stall,0.0,-0.9,ਸਟਾਲ
unforgiving,0.0,-0.9,ਮਾਫ ਕਰਨ ਵਾਲਾ
unscrupulous,0.0,-0.9,ਬੇਈਮਾਨ
deformed,0.0,-0.9,ਖਰਾਬ
indignantly,0.0,-0.9,ਗੁੱਸੇ ਨਾਲ
belittle,0.0,-0.9,ਬੇਲਟੈਲ
untested,0.0,-0.9,ਬਿਨਾਂ ਮੁਕਾਬਲਾ
unimaginable,0.0,-0.9,ਕਲਪਨਾਯੋਗ
stiff,0.0,-0.9,ਕਠੋਰ
zap,0.0,-0.9,ਜ਼ੈਪ
laggy,0.0,-0.9,laggy
lapsed,0.0,-0.9,ਬੱਚੇ
subtract,0.0,-0.9,ਘਟਾਓ
vice,0.0,-0.9,ਉਪ
extinguish,0.0,-0.9,ਬੁਝਾਉਣਾ
unhappily,0.0,-0.9,ਦੁਖੀ
anarchistic,0.0,-0.9,ਅਰਾਜਕਤਾਵਾਦੀ
bruising,0.0,-0.9,ਝੁਲਸਣਾ
ironies,0.0,-0.9,ਆਇਰਨਜ਼
exile,0.0,-0.9,ਜਲਾਵਤਨ
fat,0.0,-0.9,ਚਰਬੀ
stagnant,0.0,-0.9,ਖੜੋਤ
thoughtlessness,0.0,-0.9,ਸੋਚ-ਵਿਚਾਰ
dissuade,0.0,-0.9,ਘਟਾਓ
senselessly,0.0,-0.9,ਸਮਝਦਾਰੀ ਨਾਲ
obstinate,0.0,-0.9,ਰੁਕਾਵਟ
inaccurate,0.0,-0.9,ਗਲਤ
poorly,0.0,-0.9,ਮਾੜੀ
execrate,0.0,-0.9,ਚਲਾਉਣ
confined,0.0,-0.9,ਸੀਮਤ
over-awe,0.0,-0.9,ਅਚਾਨਕ
lacked,0.0,-0.9,ਦੀ ਘਾਟ
stridently,0.0,-0.9,ਕਠੋਰ
unnoticed,0.0,-0.9,ਕਿਸੇ ਦਾ ਧਿਆਨ ਨਹੀਂ
dissension,0.0,-0.9,ਮਤਭੇਦ
ghosting,0.0,-0.9,ਭੂਤ
freakish,0.0,-0.9,ਅਜੀਬ
insinuate,0.0,-0.9,insinuate
irritated,0.0,-0.9,ਚਿੜ
uneventful,0.0,-0.9,ਬੇਅੰਤ
insinuation,0.0,-0.9,ਬੀਮਾ
grouch,0.0,-0.9,ਗਰੈਚ
parasite,0.0,-0.9,ਪਰਜੀਵੀ
imprecise,0.0,-0.9,ਅਪਰਾਧ
nonexistent,0.0,-0.9,ਮੌਜੂਦ ਨਹੀਂ
overweight,0.0,-0.9,ਭਾਰ
spank,0.0,-0.9,ਸਪੈਂਕ
mudslinging,0.0,-0.9,ਚਿੱਕੜ
avarice,0.0,-0.9,avarice
disagreed,0.0,-0.9,ਅਸਹਿਮਤ
garbage,0.0,-0.9,ਕੂੜਾ ਕਰਕਟ
fallen,0.0,-0.9,ਡਿੱਗਿਆ
fatal,0.0,-0.9,ਘਾਤਕ
isolate,0.0,-0.9,ਵੱਖ
overbalanced,0.0,-0.9,ਬਹੁਤ ਜ਼ਿਆਦਾ ਸੰਤੁਲਿਤ
inadverently,0.0,-0.9,ਅਣਜਾਣੇ ਵਿਚ
irrationality,0.0,-0.9,ਤਰਕਸ਼ੀਲਤਾ
backwoods,0.0,-0.9,ਲੱਕੜ
implausibly,0.0,-0.9,ਲਾਜ਼ਮੀ
unobserved,0.0,-0.9,ਨਿਰਵਿਘਨ
petty,0.0,-0.9,ਛੋਟੇ
obscurity,0.0,-0.9,ਅਸਪਸ਼ਟਤਾ
slack,0.0,-0.9,ckਿੱਲੀ
decry,0.0,-0.9,ਡਿਕ੍ਰੀ
loathsome,0.0,-0.9,ਘਿਣਾਉਣੀ
overlook,0.0,-0.9,ਨਜ਼ਰਅੰਦਾਜ਼
whining,0.0,-0.9,ਖੂਬਸੂਰਤ
qualm,0.0,-0.9,ਸਮੋਕ
desultory,0.0,-0.9,ਵਿਨਾਸ਼ਕਾਰੀ
froze,0.0,-0.9,ਠੰਡ
bug,0.0,-0.9,ਬੱਗ
dishearteningly,0.0,-0.9,ਨਿਰਾਸ਼ਾ ਨਾਲ
inaptitude,0.0,-0.9,ਅਸਮਰਥਾ
insular,0.0,-0.9,ਇਨਸੂਲਰ
leer,0.0,-0.9,ਪੜ੍ਹੋ
discrimination,0.0,-0.9,ਵਿਤਕਰੇ
objections,0.0,-0.9,ਇਤਰਾਜ਼
exasperation,0.0,-0.9,ਥਕਾਵਟ
sorrowfully,0.0,-0.9,ਦੁੱਖ ਨਾਲ
unsustainable,0.0,-0.9,ਬੇਕਾਬੂ
incautious,0.0,-0.9,ਅਣਜਾਣ
judder,0.0,-0.9,ਜੱਜ
divisiveness,0.0,-0.9,ਵਿਭਾਜਨ
subjection,0.0,-0.9,ਅਧੀਨਗੀ
bizarre,0.0,-0.9,ਅਜੀਬ
scariest,0.0,-0.9,ਡਰਾਉਣਾ
uncontrolled,0.0,-0.9,ਬੇਕਾਬੂ
virulence,0.0,-0.9,ਵਾਇਰਲੈਂਸ
fictional,0.0,-0.9,ਕਾਲਪਨਿਕ
detracted,0.0,-0.9,ਰੋਕਿਆ
watered-down,0.0,-0.9,ਸਿੰਜਿਆ-ਡਾ .ਨ
betraying,0.0,-0.9,ਧੋਖਾ
embarrass,0.0,-0.9,ਸ਼ਰਮਿੰਦਾ
grisly,0.0,-0.9,ਭਿਆਨਕ
hissed,0.0,-0.9,hissed
invalidity,0.0,-0.9,ਅਵੈਧਤਾ
paranoid,0.0,-0.9,ਪਾਗਲ
fierce,0.0,-0.9,ਭਿਆਨਕ
discourteously,0.0,-0.9,ਬੇਇੱਜ਼ਤੀ ਨਾਲ
dismayed,0.0,-0.9,ਨਿਰਾਸ਼
disappoints,0.0,-0.9,ਨਿਰਾਸ਼
dumps,0.0,-0.9,ਡੰਪ
coercion,0.0,-0.9,ਜ਼ਬਰਦਸਤੀ
fist,0.0,-0.9,ਮੁੱਠੀ
inconsequentially,0.0,-0.9,ਅਸੁਵਿਧਾਜਨਕ
indiscreetly,0.0,-0.9,ਬੇਧਿਆਨੀ
pandemonium,0.0,-0.9,ਮਹਾਮਾਰੀ
uninsured,0.0,-0.9,ਬੀਮਾ ਰਹਿਤ
prickles,0.0,-0.9,ਪਰਿਕਲਜ਼
prejudicial,0.0,-0.9,ਪੱਖਪਾਤੀ
antipathy,0.0,-0.9,ਰੋਗੀ
blurt,0.0,-0.9,ਝੁਲਸਣਾ
cuplrit,0.0,-0.9,ਕਪਲਰਿਟ
extermination,0.0,-0.9,ਤਬਾਹੀ
indeterminate,0.0,-0.9,ਨਿਰੰਤਰ
mushy,0.0,-0.9,ਕੱਚਾ
overzelous,0.0,-0.9,ਬਹੁਤ ਜ਼ਿਆਦਾ
hack,0.0,-0.9,ਹੈਕ
flout,0.0,-0.9,ਝਰਨਾ
demoralizing,0.0,-0.9,ਨਿਰਾਸ਼ਾਜਨਕ
expel,0.0,-0.9,ਬਾਹਰ ਕੱ .ਣਾ
calamitous,0.0,-0.9,ਬਿਪਤਾਵਾਨ
radically,0.0,-0.9,ਕੱਟੜ
barbarically,0.0,-0.9,ਬੇਰਹਿਮੀ ਨਾਲ
aggrieved,0.0,-0.9,ਦੁਖੀ
leaks,0.0,-0.9,ਲੀਕ
err,0.0,-0.9,ਗਲਤੀ
shoddy,0.0,-0.9,ਘਟੀਆ
infidel,0.0,-0.9,ਬੇਵਫ਼ਾ
unlawfulness,0.0,-0.9,ਗੈਰਕਾਨੂੰਨੀ
defiant,0.0,-0.9,ਅਪਰਾਧੀ
nightmarish,0.0,-0.9,ਬੁੜ ਬੁੜ
presumptuous,0.0,-0.9,ਹੰਕਾਰੀ
underpaid,0.0,-0.9,ਘੱਟ ਅਦਾਇਗੀ
creaks,0.0,-0.9,crekes
infuriatingly,0.0,-0.9,ਗੁੱਸੇ ਨਾਲ
pointless,0.0,-0.9,ਵਿਅਰਥ
standstill,0.0,-0.9,ਰੁਕ
itch,0.0,-0.9,ਖੁਜਲੀ
bumped,0.0,-0.9,ਦੱਬਿਆ
moribund,0.0,-0.9,ਮੋਰਿਬੰਡ
fidget,0.0,-0.9,ਫਿੱਟ
detestably,0.0,-0.9,ਘ੍ਰਿਣਾਯੋਗ
haunt,0.0,-0.9,ਹੰਟ
invidiously,0.0,-0.9,ਹਮਲਾਵਰ
nebulous,0.0,-0.9,ਨਾਕਾਰਾਤਮਕ
infamously,0.0,-0.9,ਬਦਨਾਮ
rage,0.0,-0.9,ਗੁੱਸਾ
gossip,0.0,-0.9,ਚੁਗਲੀ
threats,0.0,-0.9,ਧਮਕੀਆਂ
invective,0.0,-0.9,invective
randomly,0.0,-0.9,ਬੇਤਰਤੀਬੇ
debase,0.0,-0.9,ਡੀਬੇਸ
flounder,0.0,-0.9,ਗਲਤੀਆਂ ਕਰਨਾ
incorrect,0.0,-0.9,ਗਲਤ
indecisively,0.0,-0.9,ਨਿਰਵਿਘਨ
blind,0.0,-0.9,ਅੰਨ੍ਹਾ
leak,0.0,-0.9,ਲੀਕ
burdensome,0.0,-0.9,.ਖਾ
partiality,0.0,-0.9,ਪੱਖਪਾਤ
unruly,0.0,-0.9,ਬੇਹਿਸਾਬ
aborted,0.0,-0.9,ਗਰਭਪਾਤ
discordance,0.0,-0.9,ਮੇਲ ਨਹੀਂ ਖਾਂਦਾ
unorthodoxy,0.0,-0.9,ਗੈਰ ਕਾਨੂੰਨੀ
uncouth,0.0,-0.9,ਬੇਕਾਬੂ
ironically,0.0,-0.9,ਵਿਅੰਗਾਤਮਕ
distaste,0.0,-0.9,ਪਰੇਸ਼ਾਨ
interruption,0.0,-0.9,ਰੁਕਾਵਟ
bugging,0.0,-0.9,ਬੱਗਿੰਗ
belated,0.0,-0.9,ਵਿਛੜ
incoherently,0.0,-0.9,ਬੇਹਿਸਾਬ
imperfect,0.0,-0.9,ਅਪੂਰਣ
breaks,0.0,-0.9,ਬਰੇਕਸ
accidental,0.0,-0.9,ਅਚਾਨਕ
losers,0.0,-0.9,ਹਾਰਨ ਵਾਲੇ
geezer,0.0,-0.9,ਗੀਜ਼ਰ
debasement,0.0,-0.9,ਘਾਤਕ
disorganized,0.0,-0.9,ਗੜਬੜੀ
effrontery,0.0,-0.9,ਕਪੜੇ
doldrums,0.0,-0.9,ਡੋਲਡਰਸ
unsophisticated,0.0,-0.9,ਬੇਤੁਕੀ
perfunctory,0.0,-0.9,ਪਰਫੈਕਟਰੀ
incoherent,0.0,-0.9,ਅਸੁਖਾਵੀਂ
shamefulness,0.0,-0.9,ਸ਼ਰਮ
dying,0.0,-0.9,ਮਰ ਰਿਹਾ
revolting,0.0,-0.9,ਬਗ਼ਾਵਤ
misjudge,0.0,-0.9,ਗ਼ਲਤਫ਼ਹਿਮੀ
mislead,0.0,-0.9,ਗੁੰਮਰਾਹ
predicament,0.0,-0.9,ਦੁਰਦਸ਼ਾ
strict,0.0,-0.9,ਸਖਤ
gimmicked,0.0,-0.9,ਨਕਲ
tarnished,0.0,-0.9,ਦਾਗ਼ੀ
inexpiable,0.0,-0.9,ਭੋਲੇ
nosey,0.0,-0.9,ਨਾਸੂਰ
snob,0.0,-0.9,ਸਨੋਬ
mysterious,0.0,-0.9,ਰਹੱਸਮਈ
detrimental,0.0,-0.9,ਨੁਕਸਾਨਦੇਹ
syndrome,0.0,-0.9,ਸਿੰਡਰੋਮ
dragoon,0.0,-0.9,ਅਜਗਰ
bitterness,0.0,-0.9,ਕੁੜੱਤਣ
contrived,0.0,-0.9,ਨਕਲੀ
ignorance,0.0,-0.9,ਅਗਿਆਨਤਾ
bulkyness,0.0,-0.9,ਭਾਰੀ
toil,0.0,-0.9,ਮਿਹਨਤ
resentful,0.0,-0.9,ਨਾਰਾਜ਼ਗੀ
vagueness,0.0,-0.9,ਅਸਪਸ਼ਟਤਾ
confess,0.0,-0.9,ਇਕਰਾਰ
trouble,0.0,-0.9,ਮੁਸੀਬਤ
oppressors,0.0,-0.9,ਜ਼ੁਲਮ ਕਰਨ ਵਾਲੇ
volatile,0.0,-0.9,ਅਸਥਿਰ
harden,0.0,-0.9,ਕਠੋਰ
stuck,0.0,-0.9,ਫਸਿਆ
upbraid,0.0,-0.9,ਪਰੇਸ਼ਾਨ
discontinued,0.0,-0.9,ਬੰਦ
complained,0.0,-0.9,ਸ਼ਿਕਾਇਤ ਕੀਤੀ
plea,0.0,-0.9,ਬੇਨਤੀ
tumbled,0.0,-0.9,bledਹਿ ਗਿਆ
confrontation,0.0,-0.9,ਟਕਰਾਅ
sting,0.0,-0.9,ਸਟਿੰਗ
scared,0.0,-0.9,ਡਰਿਆ
incite,0.0,-0.9,ਭੜਕਾਉਣਾ
excuse,0.0,-0.9,ਬਹਾਨਾ
abominably,0.0,-0.9,ਘ੍ਰਿਣਾਯੋਗ
adamant,0.0,-0.9,ਅਟੱਲ
lurch,0.0,-0.9,ਲੱਕ
douchebag,0.0,-0.9,ਡੋਚੇਬੈਗ
cataclysm,0.0,-0.9,ਕਤਲੇਆਮ
liar,0.0,-0.9,ਜੰਗਲੀ
abruptly,0.0,-0.9,ਅਚਾਨਕ
bedlam,0.0,-0.9,ਬੈੱਡਲੈਮ
disagrees,0.0,-0.9,ਅਸਹਿਮਤ
unreliable,0.0,-0.9,ਭਰੋਸੇਯੋਗ ਨਹੀਂ
abrupt,0.0,-0.9,ਅਚਾਨਕ
flicker,0.0,-0.9,ਫਿੱਕਰ
insecure,0.0,-0.9,ਅਸੁਰੱਖਿਅਤ
ineffectual,0.0,-0.9,ਬੇਅਸਰ
inadequate,0.0,-0.9,ਨਾਕਾਫੀ
isolated,0.0,-0.9,ਇਕੱਲੇ
imposers,0.0,-0.9,ਲਗਾਉਣ ਵਾਲੇ
stumble,0.0,-0.9,ਠੋਕਰ
condescendingly,0.0,-0.9,ਧਿਆਨ ਨਾਲ
droops,0.0,-0.9,droops
enmity,0.0,-0.9,ਦੁਸ਼ਮਣੀ
entangle,0.0,-0.9,ਫਸਾਉਣਾ
violently,0.0,-0.9,ਹਿੰਸਕ
insensitivity,0.0,-0.9,ਸੰਵੇਦਨਸ਼ੀਲਤਾ
undissolved,0.0,-0.9,ਅਣਸੁਲਝਿਆ
unleash,0.0,-0.9,ਜਾਰੀ ਕਰੋ
unsteady,0.0,-0.9,ਅਸਥਿਰ
backbiting,0.0,-0.9,ਬੈਕਬਿਟ
blackmail,0.0,-0.9,ਬਲੈਕਮੇਲ
shriek,0.0,-0.9,ਚੀਕਣਾ
perversion,0.0,-0.9,ਵਿਗਾੜ
repulsiveness,0.0,-0.9,ਭੰਡਾਰ
grumpy,0.0,-0.9,ਬਦਬੂਦਾਰ
uneasiness,0.0,-0.9,ਬੇਚੈਨੀ
plasticky,0.0,-0.9,ਪਲਾਸਟਿਕ
sanctimonious,0.0,-0.9,ਪਵਿੱਤਰ
smutty,0.0,-0.9,ਧੋਖਾਧੜੀ
fooled,0.0,-0.9,ਮੂਰਖ
impoverished,0.0,-0.9,ਗਰੀਬ
pricier,0.0,-0.9,pricier
spoonfed,0.0,-0.9,ਚਮਚਾ ਲੈ
hefty,0.0,-0.9,ਮੋਟਾ
licentious,0.0,-0.9,ਲਾਇਸੰਸਸ਼ੁਦਾ
disunity,0.0,-0.9,ਵਿਵਾਦ
unsuspecting,0.0,-0.9,ਬੇਯਕੀਨੀ
