Term,PosScore,NegScore,Malayalam
recklessness,0.0,-0.9,അശ്രദ്ധ
ding,0.0,-0.9,കാര്യം
imperfection,0.0,-0.9,അപൂർണ്ണത
cracked,0.0,-0.9,ഇങ്ങിനെ
paralize,0.0,-0.9,പക്ഷാഘാതം
frictions,0.0,-0.9,സംഘർഷങ്ങൾ
shun,0.0,-0.9,ഒഴിവാക്കുക
calumnious,0.0,-0.9,അപകർഷതാബോധം
cheat,0.0,-0.9,ചതി
casualty,0.0,-0.9,അപകടം
haste,0.0,-0.9,തിടുക്കത്തിൽ
little-known,0.0,-0.9,കുറച്ച് അറിയപ്പെടുന്ന
undocumented,0.0,-0.9,രേഖപ്പെടുത്താത്തവ
grind,0.0,-0.9,പൊടിക്കുക
spotty,0.0,-0.9,സ്പോട്ടി
fret,0.0,-0.9,വിഷമിക്കുക
miss,0.0,-0.9,ഉന്നംതെറ്റുക
tragic,0.0,-0.9,ദാരുണമായ
exasperatingly,0.0,-0.9,ഉത്സാഹത്തോടെ
uneasily,0.0,-0.9,അസ്വസ്ഥതയോടെ
strident,0.0,-0.9,കഠിനമായ
irrecoverablenesses,0.0,-0.9,മാറ്റാനാവാത്തവ
defy,0.0,-0.9,ധിക്കരിക്കുക
annoyingly,0.0,-0.9,ശല്യപ്പെടുത്തുന്ന രീതിയിൽ
madder,0.0,-0.9,സാൻഡ്‌വിച്ചുകൾ
mistrust,0.0,-0.9,അവിശ്വാസം
selfish,0.0,-0.9,സ്വാർത്ഥൻ
overwhelming,0.0,-0.9,അമിത
appal,0.0,-0.9,ആപ്പിൾ
cruelest,0.0,-0.9,ക്രൂലെസ്റ്റ്
penalty,0.0,-0.9,പെനാൽറ്റി
crime,0.0,-0.9,കുറ്റകൃത്യം
upseting,0.0,-0.9,അസ്വസ്ഥത
beggar,0.0,-0.9,ഭിക്ഷക്കാരൻ
egotistical,0.0,-0.9,അഹംഭാവം
languor,0.0,-0.9,ക്ഷീണം
cumbersome,0.0,-0.9,ബുദ്ധിമുട്ടുള്ളത്
implausible,0.0,-0.9,വിശ്വസനീയമല്ല
quarrel,0.0,-0.9,കലഹം
unwieldy,0.0,-0.9,അനാരോഗ്യകരമായ
insanity,0.0,-0.9,ഭ്രാന്തൻ
impetuous,0.0,-0.9,പ്രചോദനം
hurts,0.0,-0.9,വേദനിപ്പിക്കുന്നു
clueless,0.0,-0.9,ക്ലൂലെസ്സ്
recalcitrant,0.0,-0.9,recalcitrant
wail,0.0,-0.9,വിലപിക്കുക
ruffian,0.0,-0.9,റഫിയൻ
decayed,0.0,-0.9,അഴുകിയ
gibberish,0.0,-0.9,നിസ്സാരമായത്
infuriating,0.0,-0.9,പ്രകോപിപ്പിക്കുന്ന
exasperate,0.0,-0.9,പ്രകോപിപ്പിക്കുക
totalitarian,0.0,-0.9,ഏകാധിപത്യ
atrocious,0.0,-0.9,ക്രൂരത
misrepresent,0.0,-0.9,തെറ്റായി പ്രതിനിധീകരിക്കുന്നു
hypocritical,0.0,-0.9,കപടമായ
ignorant,0.0,-0.9,വിവരമില്ലാത്തവർ
ill-tempered,0.0,-0.9,മോശം സ്വഭാവം
trivialize,0.0,-0.9,നിസ്സാരവൽക്കരിക്കുക
depressions,0.0,-0.9,വിഷാദം
barbarity,0.0,-0.9,ക്രൂരത
diametrically,0.0,-0.9,വ്യാസം
disdainfully,0.0,-0.9,നിന്ദ്യമായി
fawningly,0.0,-0.9,ആശങ്കയോടെ
overturn,0.0,-0.9,മറിച്ചിടുക
broke,0.0,-0.9,തകർന്നു
jarring,0.0,-0.9,jarring
demolisher,0.0,-0.9,പൊളിച്ചുനീക്കൽ
unreasonable,0.0,-0.9,യുക്തിരഹിതമായ
peeled,0.0,-0.9,തൊലി കളഞ്ഞു
shatter,0.0,-0.9,തകർക്കുക
static,0.0,-0.9,സ്റ്റാറ്റിക്
junky,0.0,-0.9,ജങ്കി
apathy,0.0,-0.9,നിസ്സംഗത
sweaty,0.0,-0.9,വിയർക്കുന്നു
discordant,0.0,-0.9,വിയോജിപ്പുള്ള
abominate,0.0,-0.9,മ്ലേച്ഛത
disorient,0.0,-0.9,വഴിതെറ്റിയത്
eccentric,0.0,-0.9,ബലങ്ങളാണ്
hazard,0.0,-0.9,അപകടം
intimidate,0.0,-0.9,ഭീഷണിപ്പെടുത്തുക
slut,0.0,-0.9,ഫൈനൽ
distraught,0.0,-0.9,അസ്വസ്ഥത
unsettling,0.0,-0.9,അസ്വസ്ഥത
reproachful,0.0,-0.9,നിന്ദ
crashes,0.0,-0.9,ക്രാഷുകൾ
finicky,0.0,-0.9,സൂക്ഷ്മമായ
coarse,0.0,-0.9,പരുക്കനായ
fatty,0.0,-0.9,ഫാറ്റി
unaccustomed,0.0,-0.9,പരിചിതമല്ലാത്ത
sour,0.0,-0.9,പുളിച്ച
lemon,0.0,-0.9,ചെറുനാരങ്ങ
misinterpret,0.0,-0.9,തെറ്റായി വ്യാഖ്യാനിക്കുക
sinfully,0.0,-0.9,പാപത്തോടെ
difficulties,0.0,-0.9,ബുദ്ധിമുട്ടുകൾ
exhaustion,0.0,-0.9,ക്ഷീണം
inefficacy,0.0,-0.9,കഴിവില്ലായ്മ
snarky,0.0,-0.9,സ്നാർക്കി
dastard,0.0,-0.9,dastard
humiliating,0.0,-0.9,അപമാനിക്കുന്ന
perplex,0.0,-0.9,പരിഭ്രാന്തരായി
disaccord,0.0,-0.9,disaccord
oversights,0.0,-0.9,മേൽനോട്ടങ്ങൾ
anxiously,0.0,-0.9,ആകാംക്ഷയോടെ
wallow,0.0,-0.9,മതിൽ
matte,0.0,-0.9,മാറ്റ്
concern,0.0,-0.9,ആശങ്ക
blurring,0.0,-0.9,മങ്ങിക്കൽ
culprit,0.0,-0.9,കുറ്റവാളി
stupidly,0.0,-0.9,മണ്ടത്തരം
contort,0.0,-0.9,contort
erroneously,0.0,-0.9,തെറ്റായി
sloww,0.0,-0.9,വേഗത കുറയ്ക്കുക
pitiable,0.0,-0.9,ദയനീയമാണ്
inimically,0.0,-0.9,ശത്രുതാപരമായി
lonesome,0.0,-0.9,ഏകാന്തത
gutter,0.0,-0.9,ആൺകുട്ടികൾ
recession,0.0,-0.9,മാന്ദ്യം
unfairly,0.0,-0.9,അന്യായമായി
indiscriminate,0.0,-0.9,വിവേചനരഹിതം
acrimoniously,0.0,-0.9,കഠിനമായി
inflammatory,0.0,-0.9,കോശജ്വലനം
undermining,0.0,-0.9,ദുർബലപ്പെടുത്തുന്നു
disturbing,0.0,-0.9,ശല്യപ്പെടുത്തുന്ന
pitifully,0.0,-0.9,ദയനീയമായി
faults,0.0,-0.9,തെറ്റുകൾ
neurotic,0.0,-0.9,ന്യൂറോട്ടിക്
shortcoming,0.0,-0.9,പോരായ്മ
protested,0.0,-0.9,പ്രതിഷേധിച്ചു
burned,0.0,-0.9,കത്തി
sack,0.0,-0.9,ചാക്ക്
unlucky,0.0,-0.9,നിർഭാഗ്യവാൻ
yawn,0.0,-0.9,അലറുക
assassinate,0.0,-0.9,വധിക്കുക
marginally,0.0,-0.9,നാമമാത്രമായി
clash,0.0,-0.9,ഏറ്റുമുട്ടൽ
chaff,0.0,-0.9,chaff
scars,0.0,-0.9,വടുക്കൾ
whimper,0.0,-0.9,വിതുമ്പൽ
pleas,0.0,-0.9,അപേക്ഷകൾ
loud,0.0,-0.9,ഉച്ചത്തിൽ
freaking,0.0,-0.9,വിചിത്രമായ
fibber,0.0,-0.9,നാരുകൾ
downfall,0.0,-0.9,പതനം
castigate,0.0,-0.9,ജയിച്ചു
hypocrisy,0.0,-0.9,കാപട്യം
dehumanization,0.0,-0.9,മാനുഷികവൽക്കരണം
protracted,0.0,-0.9,നീണ്ടുനിൽക്കുന്ന
seriousness,0.0,-0.9,ഗുരുതരത
gross,0.0,-0.9,മൊത്തത്തിൽ
coldly,0.0,-0.9,തണുത്ത
dumped,0.0,-0.9,വലിച്ചെറിഞ്ഞു
smoldering,0.0,-0.9,പുകവലിക്കൽ
villains,0.0,-0.9,വില്ലന്മാർ
blur,0.0,-0.9,മങ്ങൽ
deploring,0.0,-0.9,ഡിപ്ലോറിംഗ്
unwisely,0.0,-0.9,വിവേകമില്ലാതെ
disagreeable,0.0,-0.9,വിയോജിക്കുന്നു
dishonesty,0.0,-0.9,സത്യസന്ധത
distract,0.0,-0.9,ശ്രദ്ധ തിരിക്കുക
foreboding,0.0,-0.9,ഫോർബോഡിംഗ്
genocide,0.0,-0.9,വംശഹത്യ
wild,0.0,-0.9,കാട്ടു
condescending,0.0,-0.9,condescending
d*mn,0.0,-0.9,d * mn
hating,0.0,-0.9,വെറുക്കുന്നു
disconsolation,0.0,-0.9,വിച്ഛേദിക്കൽ
unusual,0.0,-0.9,അസാധാരണമായത്
whips,0.0,-0.9,ചാട്ടവാറടി
stall,0.0,-0.9,സ്റ്റാൾ
unforgiving,0.0,-0.9,ക്ഷമിക്കാത്ത
unscrupulous,0.0,-0.9,നിഷ്‌കളങ്കൻ
deformed,0.0,-0.9,വികൃതമാക്കി
indignantly,0.0,-0.9,ദേഷ്യത്തോടെ
belittle,0.0,-0.9,ചെറുത്
untested,0.0,-0.9,പരീക്ഷിച്ചിട്ടില്ല
unimaginable,0.0,-0.9,സങ്കൽപ്പിക്കാൻ പോലും കഴിയില്ല
stiff,0.0,-0.9,കഠിനമാണ്
zap,0.0,-0.9,zap
laggy,0.0,-0.9,ലാഗി
lapsed,0.0,-0.9,കുട്ടികൾ
subtract,0.0,-0.9,കുറയ്ക്കുക
vice,0.0,-0.9,വർഗീസ്
extinguish,0.0,-0.9,കെടുത്തുക
unhappily,0.0,-0.9,അസന്തുഷ്ടമായി
anarchistic,0.0,-0.9,അരാജകവാദി
bruising,0.0,-0.9,ചതവ്
ironies,0.0,-0.9,വിരോധാഭാസങ്ങൾ
exile,0.0,-0.9,പ്രവാസം
fat,0.0,-0.9,കൊഴുപ്പ്
stagnant,0.0,-0.9,നിശ്ചലമായി
thoughtlessness,0.0,-0.9,ചിന്താശൂന്യത
dissuade,0.0,-0.9,പിന്തിരിപ്പിക്കുക
senselessly,0.0,-0.9,വിവേകമില്ലാതെ
obstinate,0.0,-0.9,പിടിവാശി
inaccurate,0.0,-0.9,കൃത്യതയില്ലാത്തത്
poorly,0.0,-0.9,മോശമായി
execrate,0.0,-0.9,നടപ്പിലാക്കുക
confined,0.0,-0.9,ഒതുങ്ങി
over-awe,0.0,-0.9,അമിത വിസ്മയം
lacked,0.0,-0.9,കുറവാണ്
stridently,0.0,-0.9,കഠിനമായി
unnoticed,0.0,-0.9,ശ്രദ്ധിക്കപ്പെടാതെ
dissension,0.0,-0.9,ഭിന്നത
ghosting,0.0,-0.9,പ്രേതബാധ
freakish,0.0,-0.9,വിചിത്രമായ
insinuate,0.0,-0.9,വ്യക്തമാക്കുക
irritated,0.0,-0.9,പ്രകോപിതനായി
uneventful,0.0,-0.9,ആകർഷകമല്ല
insinuation,0.0,-0.9,ininuation
grouch,0.0,-0.9,ഞരക്കം
parasite,0.0,-0.9,പരാന്നം
imprecise,0.0,-0.9,കൃത്യതയില്ലാത്തത്
nonexistent,0.0,-0.9,നിലവിലില്ല
overweight,0.0,-0.9,അമിതഭാരം
spank,0.0,-0.9,സ്പാങ്ക്
mudslinging,0.0,-0.9,ചെളിനിറഞ്ഞ
avarice,0.0,-0.9,അവ്യക്തത
disagreed,0.0,-0.9,വിയോജിച്ചു
garbage,0.0,-0.9,മാലിന്യം
fallen,0.0,-0.9,വീണു
fatal,0.0,-0.9,മാരകമായ
isolate,0.0,-0.9,ഒറ്റപ്പെടുത്തുക
overbalanced,0.0,-0.9,അമിത സമതുലിതാവസ്ഥ
inadverently,0.0,-0.9,അശ്രദ്ധമായി
irrationality,0.0,-0.9,യുക്തിരാഹിത്യം
backwoods,0.0,-0.9,ബാക്ക്വുഡ്സ്
implausibly,0.0,-0.9,അവിശ്വസനീയമാംവിധം
unobserved,0.0,-0.9,നിരീക്ഷിച്ചിട്ടില്ല
petty,0.0,-0.9,നിസ്സാര
obscurity,0.0,-0.9,അവ്യക്തത
slack,0.0,-0.9,മന്ദഗതി
decry,0.0,-0.9,decry
loathsome,0.0,-0.9,വെറുപ്പ്
overlook,0.0,-0.9,അവഗണിക്കുക
whining,0.0,-0.9,ചിരിക്കുന്നു
qualm,0.0,-0.9,പുക
desultory,0.0,-0.9,നിരാശാജനകം
froze,0.0,-0.9,മരവിപ്പിച്ചു
bug,0.0,-0.9,ബഗ്
dishearteningly,0.0,-0.9,നിരാശാജനകമായി
inaptitude,0.0,-0.9,കഴിവില്ലായ്മ
insular,0.0,-0.9,ഇൻസുലാർ
leer,0.0,-0.9,വായിക്കുക
discrimination,0.0,-0.9,വിവേചനം
objections,0.0,-0.9,എതിർപ്പുകൾ
exasperation,0.0,-0.9,പ്രകോപനം
sorrowfully,0.0,-0.9,ദു orrow ഖത്തോടെ
unsustainable,0.0,-0.9,സുസ്ഥിരമല്ല
incautious,0.0,-0.9,അശ്രദ്ധ
judder,0.0,-0.9,ന്യായാധിപൻ
divisiveness,0.0,-0.9,വിഭജനം
subjection,0.0,-0.9,വിധേയത്വം
bizarre,0.0,-0.9,വിചിത്രമായത്
scariest,0.0,-0.9,ഭയാനകമായ
uncontrolled,0.0,-0.9,അനിയന്ത്രിതമായ
virulence,0.0,-0.9,വൈറലൻസ്
fictional,0.0,-0.9,സാങ്കൽപ്പികം
detracted,0.0,-0.9,വ്യതിചലിച്ചു
watered-down,0.0,-0.9,വെള്ളം നനഞ്ഞു
betraying,0.0,-0.9,ഒറ്റിക്കൊടുക്കുന്നു
embarrass,0.0,-0.9,ലജ്ജ
grisly,0.0,-0.9,ഭയങ്കര
hissed,0.0,-0.9,ശ്രദ്ധിച്ചു
invalidity,0.0,-0.9,അസാധുവാണ്
paranoid,0.0,-0.9,അനാശാസ്യം
fierce,0.0,-0.9,കഠിനമായ
discourteously,0.0,-0.9,വ്യവഹാരപരമായി
dismayed,0.0,-0.9,പരിഭ്രാന്തരായി
disappoints,0.0,-0.9,നിരാശപ്പെടുത്തുന്നു
dumps,0.0,-0.9,ഡമ്പുകൾ
coercion,0.0,-0.9,ബലപ്രയോഗം
fist,0.0,-0.9,മുഷ്ടി
inconsequentially,0.0,-0.9,അനുചിതമായി
indiscreetly,0.0,-0.9,വിവേചനരഹിതമായി
pandemonium,0.0,-0.9,പാൻഡെമോണിയം
uninsured,0.0,-0.9,ഇൻഷുറൻസ് ഇല്ലാത്ത
prickles,0.0,-0.9,മുള്ളുകൾ
prejudicial,0.0,-0.9,മുൻവിധി
antipathy,0.0,-0.9,ആന്റിപതി
blurt,0.0,-0.9,മങ്ങൽ
cuplrit,0.0,-0.9,കപ്പ്‌രിറ്റ്
extermination,0.0,-0.9,ഉന്മൂലനം
indeterminate,0.0,-0.9,അനിശ്ചിതത്വം
mushy,0.0,-0.9,മൃദുവായ
overzelous,0.0,-0.9,അമിത
hack,0.0,-0.9,ഹാക്ക്
flout,0.0,-0.9,ഫ്ലൂട്ട്
demoralizing,0.0,-0.9,നിരാശപ്പെടുത്തുന്നു
expel,0.0,-0.9,പുറത്താക്കുക
calamitous,0.0,-0.9,ദുരന്തം
radically,0.0,-0.9,സമൂലമായി
barbarically,0.0,-0.9,ക്രൂരമായി
aggrieved,0.0,-0.9,ദു g ഖിതനായി
leaks,0.0,-0.9,ചോർച്ച
err,0.0,-0.9,പിശക്
shoddy,0.0,-0.9,വൃത്തികെട്ട
infidel,0.0,-0.9,അവിശ്വാസി
unlawfulness,0.0,-0.9,നിയമവിരുദ്ധത
defiant,0.0,-0.9,ധിക്കാരിയായ
nightmarish,0.0,-0.9,പേടിസ്വപ്നം
presumptuous,0.0,-0.9,അഹങ്കാരം
underpaid,0.0,-0.9,കുറഞ്ഞ വേതനം
creaks,0.0,-0.9,ക്രീക്കുകൾ
infuriatingly,0.0,-0.9,പ്രകോപനപരമായി
pointless,0.0,-0.9,അർത്ഥമില്ലാത്ത
standstill,0.0,-0.9,നിൽക്കുക
itch,0.0,-0.9,ചൊറിച്ചില്
bumped,0.0,-0.9,കുതിച്ചു
moribund,0.0,-0.9,മോറിബണ്ട്
fidget,0.0,-0.9,fidget
detestably,0.0,-0.9,വെറുപ്പുളവാക്കുന്ന
haunt,0.0,-0.9,വേട്ടയാടുന്നു
invidiously,0.0,-0.9,നിരുപദ്രവകരമായി
nebulous,0.0,-0.9,നെബുലസ്
infamously,0.0,-0.9,കുപ്രസിദ്ധമായി
rage,0.0,-0.9,ക്രോധം
gossip,0.0,-0.9,ഗോസിപ്പ്
threats,0.0,-0.9,ഭീഷണികൾ
invective,0.0,-0.9,invective
randomly,0.0,-0.9,ക്രമരഹിതമായി
debase,0.0,-0.9,ഡീബേസ്
flounder,0.0,-0.9,ഫ്ലൗണ്ടർ
incorrect,0.0,-0.9,തെറ്റായ
indecisively,0.0,-0.9,അവ്യക്തമായി
blind,0.0,-0.9,അന്ധൻ
leak,0.0,-0.9,ചോർച്ച
burdensome,0.0,-0.9,ഭാരമാണ്
partiality,0.0,-0.9,പക്ഷപാതം
unruly,0.0,-0.9,അശാന്തി
aborted,0.0,-0.9,നിർത്തലാക്കി
discordance,0.0,-0.9,പൊരുത്തക്കേട്
unorthodoxy,0.0,-0.9,പാരമ്പര്യേതരത്വം
uncouth,0.0,-0.9,അജ്ഞാതം
ironically,0.0,-0.9,വിരോധാഭാസമെന്നു പറയട്ടെ
distaste,0.0,-0.9,വെറുപ്പ്
interruption,0.0,-0.9,തടസ്സം
bugging,0.0,-0.9,ബഗ്ഗിംഗ്
belated,0.0,-0.9,വൈകി
incoherently,0.0,-0.9,അന്തർലീനമായി
imperfect,0.0,-0.9,അപൂർണ്ണമാണ്
breaks,0.0,-0.9,ഇടവേളകൾ
accidental,0.0,-0.9,ആകസ്മികം
losers,0.0,-0.9,പരാജിതർ
geezer,0.0,-0.9,ഗീസർ
debasement,0.0,-0.9,അപകീർത്തിപ്പെടുത്തൽ
disorganized,0.0,-0.9,അസംഘടിത
effrontery,0.0,-0.9,എഫ്രോണ്ടറി
doldrums,0.0,-0.9,മന്ദബുദ്ധി
unsophisticated,0.0,-0.9,സങ്കീർണ്ണമല്ലാത്തത്
perfunctory,0.0,-0.9,പെർഫങ്ക്ടറി
incoherent,0.0,-0.9,പൊരുത്തമില്ലാത്തത്
shamefulness,0.0,-0.9,ലജ്ജ
dying,0.0,-0.9,മരിക്കുന്നു
revolting,0.0,-0.9,കലാപം
misjudge,0.0,-0.9,തെറ്റിദ്ധരിപ്പിക്കുക
mislead,0.0,-0.9,തെറ്റിദ്ധരിപ്പിക്കുക
predicament,0.0,-0.9,പ്രതിസന്ധി
strict,0.0,-0.9,കണിശമായ
gimmicked,0.0,-0.9,ജിമ്മിക്ക്
tarnished,0.0,-0.9,കളങ്കപ്പെട്ടു
inexpiable,0.0,-0.9,വിശദീകരിക്കാനാവില്ല
nosey,0.0,-0.9,നോസി
snob,0.0,-0.9,സ്നോബ്
mysterious,0.0,-0.9,നിഗൂ .മായ
detrimental,0.0,-0.9,ഹാനികരമാണ്
syndrome,0.0,-0.9,സിൻഡ്രോം
dragoon,0.0,-0.9,ഡ്രാഗൺ
bitterness,0.0,-0.9,കൈപ്പ്
contrived,0.0,-0.9,ആസൂത്രണം
ignorance,0.0,-0.9,അജ്ഞത
bulkyness,0.0,-0.9,വലുപ്പം
toil,0.0,-0.9,അധ്വാനം
resentful,0.0,-0.9,നീരസം
vagueness,0.0,-0.9,അവ്യക്തത
confess,0.0,-0.9,ഏറ്റുപറയുക
trouble,0.0,-0.9,കുഴപ്പം
oppressors,0.0,-0.9,അടിച്ചമർത്തുന്നവർ
volatile,0.0,-0.9,അസ്ഥിര
harden,0.0,-0.9,കഠിനമാക്കുക
stuck,0.0,-0.9,കുടുങ്ങി
upbraid,0.0,-0.9,അപ്‌ബ്രെയ്ഡ്
discontinued,0.0,-0.9,നിർത്തലാക്കി
complained,0.0,-0.9,പരാതിപ്പെട്ടു
plea,0.0,-0.9,ഹർജി
tumbled,0.0,-0.9,ഇടറി
confrontation,0.0,-0.9,ഏറ്റുമുട്ടൽ
sting,0.0,-0.9,സ്റ്റിംഗ്
scared,0.0,-0.9,പേടിച്ചു
incite,0.0,-0.9,പ്രേരിപ്പിക്കുക
excuse,0.0,-0.9,ഒഴികഴിവ്
abominably,0.0,-0.9,മ്ലേച്ഛതയോടെ
adamant,0.0,-0.9,അചഞ്ചലൻ
lurch,0.0,-0.9,ഒളിച്ചിരിക്കുക
