Term,PosScore,NegScore,Oriya
futile,0.0,-0.9,ବୃଥା
panicky,0.0,-0.9,ଭୟଭୀତ |
accuse,0.0,-0.9,ଅଭିଯୋଗ
farfetched,0.0,-0.9,ସୁଦୂରପ୍ରସାରୀ
petrify,0.0,-0.9,ପେଟ୍ରାଇଫ୍ କରନ୍ତୁ |
morons,0.0,-0.9,ମୋର୍ନ୍ସ
nervously,0.0,-0.9,ସ୍ nerv ଭାବିକ ଭାବରେ |
scandalous,0.0,-0.9,ଘୋଟାଲା
flimflam,0.0,-0.9,flimflam
corruption,0.0,-0.9,ଦୁର୍ନୀତି
dirty,0.0,-0.9,ମଇଳା
outmoded,0.0,-0.9,ବାହାଘର
unrelenting,0.0,-0.9,ଅବିସ୍ମରଣୀୟ |
sub-par,0.0,-0.9,ଉପ-ପାର
trample,0.0,-0.9,ପଦଦଳିତ
martyrdom,0.0,-0.9,ଶହୀଦ
tank,0.0,-0.9,ଟାଙ୍କି |
outcast,0.0,-0.9,ବହିଷ୍କୃତ
sadly,0.0,-0.9,ଦୁ sad ଖର ବିଷୟ
liars,0.0,-0.9,ମିଥ୍ୟାବାଦୀ
stark,0.0,-0.9,ଶକ୍ତିଶାଳୀ
rremediable,0.0,-0.9,ମୁକ୍ତ
latency,0.0,-0.9,ବିଳମ୍ବ
dissatisfies,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
straggle,0.0,-0.9,ଷ୍ଟ୍ରଗଲ୍
wrinkle,0.0,-0.9,କୁଞ୍ଚନ
barbarously,0.0,-0.9,ବର୍ବର ଭାବରେ |
disastrous,0.0,-0.9,ବିପର୍ଯ୍ୟସ୍ତ
irretating,0.0,-0.9,irretating
repudiation,0.0,-0.9,ପ୍ରତ୍ୟାଖ୍ୟାନ
weird,0.0,-0.9,ଅଜବ
woeful,0.0,-0.9,ଦୁ e ଖ
dissatisfied,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
dissidents,0.0,-0.9,ମତଭେଦ
fuss,0.0,-0.9,uss ଗଡା |
doubtful,0.0,-0.9,ସନ୍ଦେହଜନକ |
expensive,0.0,-0.9,ମହଙ୍ଗା
flimsy,0.0,-0.9,im ିଟିପିଟି |
partisan,0.0,-0.9,ଦଳୀୟ
pest,0.0,-0.9,ପୋକ
superficially,0.0,-0.9,ଅତିରିକ୍ତ ଭାବରେ |
rue,0.0,-0.9,ଗଳି
dogged,0.0,-0.9,କୁକୁର
impure,0.0,-0.9,ଅଶୁଦ୍ଧ
culpable,0.0,-0.9,ଦୋଷୀ
erode,0.0,-0.9,କ୍ଷୟ
sued,0.0,-0.9,ମକଦ୍ଦମା ଦାୟର କରିଛି
unauthentic,0.0,-0.9,ଅଯ hentic କ୍ତିକ |
tingled,0.0,-0.9,ଟାଇଙ୍ଗଲ୍ |
profanity,0.0,-0.9,ଅପମାନ
improbably,0.0,-0.9,ଅସମ୍ଭବ
shortage,0.0,-0.9,ଅଭାବ |
brashly,0.0,-0.9,ଅତିଶୟ
apprehensive,0.0,-0.9,ଭୟଭୀତ
infiltrator,0.0,-0.9,ଅନୁପ୍ରବେଶକାରୀ |
savages,0.0,-0.9,ସଞ୍ଜୟ
demonized,0.0,-0.9,ଭୂତ
incivility,0.0,-0.9,incivility
tricky,0.0,-0.9,ଚତୁର
recklessness,0.0,-0.9,ବେପରୁଆ
ding,0.0,-0.9,ଜିନିଷ
imperfection,0.0,-0.9,ଅସମ୍ପୂର୍ଣ୍ଣତା |
cracked,0.0,-0.9,ଫାଟିଗଲା |
paralize,0.0,-0.9,ପକ୍ଷାଘାତ
frictions,0.0,-0.9,ଘର୍ଷଣ
shun,0.0,-0.9,ଦୂରେଇ ରୁହ |
calumnious,0.0,-0.9,ଅସ୍ପଷ୍ଟ
cheat,0.0,-0.9,ପ୍ରତାରଣା
casualty,0.0,-0.9,ଆହତ
haste,0.0,-0.9,ଶୀଘ୍ର
little-known,0.0,-0.9,ଅଳ୍ପ ଜଣାଶୁଣା |
undocumented,0.0,-0.9,ଡକ୍ୟୁମେଣ୍ଟ୍ ହୋଇନାହିଁ |
grind,0.0,-0.9,ଗ୍ରାଇଣ୍ଡ୍ କରନ୍ତୁ |
spotty,0.0,-0.9,ଦାଗ
fret,0.0,-0.9,ଫ୍ରେଟ୍
miss,0.0,-0.9,ମିସ୍
tragic,0.0,-0.9,ଦୁ ag ଖଦ
exasperatingly,0.0,-0.9,ଅତିଶୟ ଭାବରେ
uneasily,0.0,-0.9,ସହଜରେ |
strident,0.0,-0.9,strident
irrecoverablenesses,0.0,-0.9,ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟତା |
defy,0.0,-0.9,defy
annoyingly,0.0,-0.9,ବିରକ୍ତିକର
madder,0.0,-0.9,ସାଣ୍ଡୱିଚ୍ |
mistrust,0.0,-0.9,ଅବିଶ୍ୱାସ
selfish,0.0,-0.9,ସ୍ୱାର୍ଥପର
overwhelming,0.0,-0.9,ଅତ୍ୟଧିକ
appal,0.0,-0.9,ଆପଲ୍
cruelest,0.0,-0.9,ନିଷ୍ଠୁର
penalty,0.0,-0.9,ଦଣ୍ଡ
crime,0.0,-0.9,ଅପରାଧ
upseting,0.0,-0.9,ବିବ୍ରତ
beggar,0.0,-0.9,ଭିକାରୀ
egotistical,0.0,-0.9,ଅହଂକାର
languor,0.0,-0.9,କ୍ଳାନ୍ତି
cumbersome,0.0,-0.9,କଷ୍ଟଦାୟକ
implausible,0.0,-0.9,ଅସମ୍ଭବ
quarrel,0.0,-0.9,rel ଗଡା
unwieldy,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ |
insanity,0.0,-0.9,ପାଗଳାମି |
impetuous,0.0,-0.9,ଉତ୍ସାହ
hurts,0.0,-0.9,ଯନ୍ତ୍ରଣା ଦିଏ |
clueless,0.0,-0.9,ଅସ୍ପଷ୍ଟ |
recalcitrant,0.0,-0.9,ପୁନ al ବିଚାର
wail,0.0,-0.9,କ୍ରନ୍ଦନ କର
ruffian,0.0,-0.9,ruffian
decayed,0.0,-0.9,କ୍ଷୟ
gibberish,0.0,-0.9,ଗିବିରିଶ୍ |
infuriating,0.0,-0.9,କ୍ରୋଧିତ
exasperate,0.0,-0.9,ଅତିଶୟ
totalitarian,0.0,-0.9,ସମୁଦାୟବାଦୀ
atrocious,0.0,-0.9,ଅତ୍ୟାଚାର
misrepresent,0.0,-0.9,ଭୁଲ ଉପସ୍ଥାପନା
hypocritical,0.0,-0.9,କପଟୀ
ignorant,0.0,-0.9,ଅଜ୍ଞ
ill-tempered,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
trivialize,0.0,-0.9,ତୁଚ୍ଛ
depressions,0.0,-0.9,ଉଦାସୀନତା
barbarity,0.0,-0.9,ବର୍ବରତା
diametrically,0.0,-0.9,ହୀରାକୁଦ
disdainfully,0.0,-0.9,ଅପମାନିତ |
fawningly,0.0,-0.9,ଚତୁରତାର ସହିତ |
overturn,0.0,-0.9,ଓଲଟପାଲଟ |
broke,0.0,-0.9,ଭାଙ୍ଗିଗଲା |
jarring,0.0,-0.9,jarring
demolisher,0.0,-0.9,ଧ୍ୱଂସକାରୀ
unreasonable,0.0,-0.9,ଅଯ ason କ୍ତିକ |
peeled,0.0,-0.9,ଚୋପା
shatter,0.0,-0.9,ଭାଙ୍ଗି ଦିଅ |
static,0.0,-0.9,ସ୍ଥିର
junky,0.0,-0.9,ଜଙ୍କି
apathy,0.0,-0.9,ଉଦାସୀନତା
sweaty,0.0,-0.9,aty ାଳ
discordant,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ |
abominate,0.0,-0.9,ଘୃଣ୍ୟ
disorient,0.0,-0.9,ବିଭ୍ରାନ୍ତିକର |
eccentric,0.0,-0.9,ବିଚିତ୍ର
hazard,0.0,-0.9,ସଙ୍କଟ
intimidate,0.0,-0.9,ଭୟଭୀତ କର |
slut,0.0,-0.9,ଅନ୍ତିମ
distraught,0.0,-0.9,ବିବ୍ରତ
unsettling,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
reproachful,0.0,-0.9,ଅପମାନଜନକ
crashes,0.0,-0.9,ଦୁର୍ଘଟଣା
finicky,0.0,-0.9,ଚତୁର
coarse,0.0,-0.9,କଠିନ
fatty,0.0,-0.9,ଚର୍ବି
unaccustomed,0.0,-0.9,ଅଭ୍ୟସ୍ତ
sour,0.0,-0.9,ଖଟା
lemon,0.0,-0.9,ଲେମ୍ବୁ |
misinterpret,0.0,-0.9,ଭୁଲ ବ୍ୟାଖ୍ୟା
sinfully,0.0,-0.9,ପାପପୂର୍ଣ୍ଣ ଭାବରେ
difficulties,0.0,-0.9,ଅସୁବିଧା
exhaustion,0.0,-0.9,କ୍ଲାନ୍ତ
inefficacy,0.0,-0.9,ଅପାରଗତା |
snarky,0.0,-0.9,ଅଶୁଭ
dastard,0.0,-0.9,ଡଷ୍ଟାର୍ଡ |
humiliating,0.0,-0.9,ଅପମାନଜନକ
perplex,0.0,-0.9,ବିଚଳିତ
disaccord,0.0,-0.9,disaccord
oversights,0.0,-0.9,ତଦାରଖ
anxiously,0.0,-0.9,ଚିନ୍ତିତ
wallow,0.0,-0.9,କାନ୍ଥ
matte,0.0,-0.9,ମ୍ୟାଟ୍
concern,0.0,-0.9,ଚିନ୍ତା
blurring,0.0,-0.9,ଅସ୍ପଷ୍ଟ
culprit,0.0,-0.9,ଦୋଷୀ
stupidly,0.0,-0.9,ମୂର୍ଖ
contort,0.0,-0.9,କଣ୍ଟର୍ଟ |
erroneously,0.0,-0.9,ଭୁଲ ଭାବରେ
sloww,0.0,-0.9,ଧୀର
pitiable,0.0,-0.9,ଦୁ .ଖଦାୟକ
inimically,0.0,-0.9,ଅନ୍ତ im କରଣରେ
lonesome,0.0,-0.9,ଏକାକୀ
gutter,0.0,-0.9,ପୁଅମାନେ
recession,0.0,-0.9,ବିମୁଦ୍ରାକରଣ |
unfairly,0.0,-0.9,ଅନ୍ୟାୟ
indiscriminate,0.0,-0.9,ନିର୍ଦ୍ଦିଷ୍ଟ
acrimoniously,0.0,-0.9,ଅତିଶୟ ଭାବରେ |
inflammatory,0.0,-0.9,ପ୍ରଦାହ
undermining,0.0,-0.9,ଦୁର୍ବଳ କରିବା |
disturbing,0.0,-0.9,ବିଚଳିତ
pitifully,0.0,-0.9,ଦୟାଳୁ
faults,0.0,-0.9,ତ୍ରୁଟି
neurotic,0.0,-0.9,ସ୍ନାୟୁଗତ
shortcoming,0.0,-0.9,ଅଭାବ
protested,0.0,-0.9,ବିରୋଧ କରିଥିଲେ
burned,0.0,-0.9,ଜଳିଗଲା |
sack,0.0,-0.9,ଅଖା
unlucky,0.0,-0.9,ଭାଗ୍ୟଶାଳୀ
yawn,0.0,-0.9,yawn
assassinate,0.0,-0.9,ହତ୍ୟା
marginally,0.0,-0.9,ସାମାନ୍ୟ
clash,0.0,-0.9,ସଂଘର୍ଷ |
chaff,0.0,-0.9,ଚାଉଳ |
scars,0.0,-0.9,ଦାଗ
whimper,0.0,-0.9,ଚିତ୍କାର
pleas,0.0,-0.9,ନିବେଦନ
loud,0.0,-0.9,ଉଚ୍ଚ ସ୍ୱରରେ
freaking,0.0,-0.9,ଫ୍ରେକିଙ୍ଗ୍
fibber,0.0,-0.9,ଫାଇବର |
downfall,0.0,-0.9,ପତନ
castigate,0.0,-0.9,ଜିତିଲା |
hypocrisy,0.0,-0.9,କପଟୀ
dehumanization,0.0,-0.9,ମାନବିକତା
protracted,0.0,-0.9,ଦୀର୍ଘ
seriousness,0.0,-0.9,ଗମ୍ଭୀରତା
gross,0.0,-0.9,ମୋଟ
coldly,0.0,-0.9,ଥଣ୍ଡା
dumped,0.0,-0.9,ଡମ୍ପିଂ
smoldering,0.0,-0.9,ଗନ୍ଧ
villains,0.0,-0.9,ଭିଲେନ୍
blur,0.0,-0.9,ଅସ୍ପଷ୍ଟ
deploring,0.0,-0.9,ଦୁ oring ଖ
unwisely,0.0,-0.9,ଅଜ୍ଞାନ ଭାବରେ |
disagreeable,0.0,-0.9,ସହମତ ନୁହେଁ
dishonesty,0.0,-0.9,ଅସାଧୁତା |
distract,0.0,-0.9,ବିଭ୍ରାନ୍ତ କର |
foreboding,0.0,-0.9,ଫୋରବୋଡିଂ |
genocide,0.0,-0.9,ଜାତିସଂଘ
wild,0.0,-0.9,ଜଙ୍ଗଲୀ
condescending,0.0,-0.9,ଅବନତି
d*mn,0.0,-0.9,d * mn
hating,0.0,-0.9,ଘୃଣା
disconsolation,0.0,-0.9,ବିଚ୍ଛିନ୍ନତା |
unusual,0.0,-0.9,ଅସାମାନ୍ୟ
whips,0.0,-0.9,ଚାବୁକ
stall,0.0,-0.9,ଷ୍ଟଲ୍
unforgiving,0.0,-0.9,କ୍ଷମାକାରୀ |
unscrupulous,0.0,-0.9,ଅସାଧୁ
deformed,0.0,-0.9,ବିକଳାଙ୍ଗ
indignantly,0.0,-0.9,କ୍ରୋଧରେ
belittle,0.0,-0.9,ତୁଚ୍ଛ
untested,0.0,-0.9,ପରୀକ୍ଷିତ ନୁହେଁ |
unimaginable,0.0,-0.9,କଳ୍ପନାଯୋଗ୍ୟ |
stiff,0.0,-0.9,କଠିନ
zap,0.0,-0.9,zap
laggy,0.0,-0.9,ଅଳସୁଆ |
lapsed,0.0,-0.9,ପିଲାମାନେ
subtract,0.0,-0.9,ବିତରଣ
vice,0.0,-0.9,ଉପାଧ୍ୟକ୍ଷ
extinguish,0.0,-0.9,ଲିଭାଇବା
unhappily,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
anarchistic,0.0,-0.9,ଅରାଜକତା |
bruising,0.0,-0.9,ଘା ’
ironies,0.0,-0.9,ବିଡମ୍ବନା |
exile,0.0,-0.9,ନିର୍ବାସନ
fat,0.0,-0.9,ଚର୍ବି |
stagnant,0.0,-0.9,ସ୍ଥିର
thoughtlessness,0.0,-0.9,ଚିନ୍ତାହୀନତା |
dissuade,0.0,-0.9,ତ୍ୟାଗ
senselessly,0.0,-0.9,ଅଜ୍ଞାନ ଭାବରେ |
obstinate,0.0,-0.9,ଜିଦ୍ଖୋର |
inaccurate,0.0,-0.9,ଭୁଲ
poorly,0.0,-0.9,ଖରାପ
execrate,0.0,-0.9,ଏକଜେକ୍ୟୁଟ୍ କରନ୍ତୁ
confined,0.0,-0.9,ସୀମିତ
over-awe,0.0,-0.9,ଅତ୍ୟଧିକ ଭୟ
lacked,0.0,-0.9,ଅଭାବ |
stridently,0.0,-0.9,ଦୃ id ଭାବରେ
unnoticed,0.0,-0.9,ଅଜ୍ଞାତ |
dissension,0.0,-0.9,ମତଭେଦ
ghosting,0.0,-0.9,ଭୂତ
freakish,0.0,-0.9,freakish
insinuate,0.0,-0.9,insinuate
irritated,0.0,-0.9,ବିରକ୍ତ
uneventful,0.0,-0.9,ଅସୁରକ୍ଷିତ
insinuation,0.0,-0.9,ଇନସାଇନ୍ସନ୍
grouch,0.0,-0.9,ଗ୍ରୁଚ୍
parasite,0.0,-0.9,ପରଜୀବୀ
imprecise,0.0,-0.9,ଅସ୍ପଷ୍ଟ
nonexistent,0.0,-0.9,ନାହିଁ
overweight,0.0,-0.9,ଅଧିକ ଓଜନ
spank,0.0,-0.9,ସ୍ପଙ୍କ
mudslinging,0.0,-0.9,କାଦୁଅ
avarice,0.0,-0.9,ଆଭାରିସ୍ |
disagreed,0.0,-0.9,ଏଥିରେ ସହମତ ନୁହଁନ୍ତି
garbage,0.0,-0.9,ଅଳିଆ
fallen,0.0,-0.9,ପତିତ
fatal,0.0,-0.9,ସାଂଘାତିକ
isolate,0.0,-0.9,ଅଲଗା କର |
overbalanced,0.0,-0.9,ଅତ୍ୟଧିକ ସନ୍ତୁଳିତ |
inadverently,0.0,-0.9,ଅଜାଣତରେ |
irrationality,0.0,-0.9,ଅଯ irr କ୍ତିକତା |
backwoods,0.0,-0.9,ପଛପଟ
implausibly,0.0,-0.9,ଅସମ୍ଭବ
unobserved,0.0,-0.9,ଅଣସଂରକ୍ଷିତ |
petty,0.0,-0.9,କ୍ଷୁଦ୍ର
obscurity,0.0,-0.9,ଅନ୍ଧକାର
slack,0.0,-0.9,ଅଳସୁଆ |
decry,0.0,-0.9,decry
loathsome,0.0,-0.9,ଘୃଣ୍ୟ
overlook,0.0,-0.9,ଅଣଦେଖା |
whining,0.0,-0.9,ଚିତ୍କାର
qualm,0.0,-0.9,ଧୂଆଁ
desultory,0.0,-0.9,desultory
froze,0.0,-0.9,ଫ୍ରୀଜ୍
bug,0.0,-0.9,ତ୍ରୁଟି
dishearteningly,0.0,-0.9,ହତାଶ
inaptitude,0.0,-0.9,ଅକ୍ଷମତା
insular,0.0,-0.9,ଇନସୁଲାର୍ |
leer,0.0,-0.9,ପ read ଼ନ୍ତୁ |
discrimination,0.0,-0.9,ଭେଦଭାବ
objections,0.0,-0.9,ଆପତ୍ତି
exasperation,0.0,-0.9,ବହିଷ୍କାର
sorrowfully,0.0,-0.9,ଦୁ orrow ଖରେ
unsustainable,0.0,-0.9,ଅସ୍ଥାୟୀ
incautious,0.0,-0.9,ଅସୁରକ୍ଷିତ
judder,0.0,-0.9,ବିଚାରକ
divisiveness,0.0,-0.9,ବିଭେଦ
subjection,0.0,-0.9,ଅଧୀନତା |
bizarre,0.0,-0.9,ବିଚିତ୍ର
scariest,0.0,-0.9,ଭୟାନକ
uncontrolled,0.0,-0.9,ଅନିୟନ୍ତ୍ରିତ |
virulence,0.0,-0.9,virulence
fictional,0.0,-0.9,କାଳ୍ପନିକ
detracted,0.0,-0.9,ବିଚ୍ଛିନ୍ନ
watered-down,0.0,-0.9,ଜଳସେଚନ
betraying,0.0,-0.9,ବିଶ୍ୱାସଘାତକତା
embarrass,0.0,-0.9,ଲଜ୍ଜାଜନକ |
grisly,0.0,-0.9,ଦୁ is ଖରେ
hissed,0.0,-0.9,ହସିଦେଲା |
invalidity,0.0,-0.9,ଅବ alid ଧତା |
paranoid,0.0,-0.9,ପରାନୋଇଡ୍ |
fierce,0.0,-0.9,ଭୟଙ୍କର
discourteously,0.0,-0.9,ଚତୁରତାର ସହିତ |
dismayed,0.0,-0.9,ହତାଶ
disappoints,0.0,-0.9,ନିରାଶ
dumps,0.0,-0.9,ଡମ୍ପିଂ
coercion,0.0,-0.9,ବାଧ୍ୟବାଧକତା |
fist,0.0,-0.9,ଠେଙ୍ଗା
inconsequentially,0.0,-0.9,ଅସମ୍ପୂର୍ଣ୍ଣ ଭାବରେ |
indiscreetly,0.0,-0.9,ଅଜ୍ଞାତରେ |
pandemonium,0.0,-0.9,ପାଣ୍ଡେମୋନିୟମ୍ |
uninsured,0.0,-0.9,ଅସୁରକ୍ଷିତ
prickles,0.0,-0.9,ପ୍ରିକଲ୍ସ |
prejudicial,0.0,-0.9,ପ୍ରାଧାନ୍ୟ
antipathy,0.0,-0.9,ଆଣ୍ଟିପାଥି
blurt,0.0,-0.9,ଅସ୍ପଷ୍ଟ
cuplrit,0.0,-0.9,କପଲ୍ରିଟ୍ |
extermination,0.0,-0.9,ବିନାଶ
indeterminate,0.0,-0.9,ଅନିର୍ଦ୍ଦିଷ୍ଟ |
mushy,0.0,-0.9,ମୂଷା
overzelous,0.0,-0.9,ଅତ୍ୟଧିକ
hack,0.0,-0.9,ହ୍ୟାକ୍
flout,0.0,-0.9,flout
demoralizing,0.0,-0.9,ବିମୁଦ୍ରୀକରଣ |
expel,0.0,-0.9,ବହିଷ୍କାର
calamitous,0.0,-0.9,ବିପର୍ଯ୍ୟସ୍ତ
radically,0.0,-0.9,ମୂଳତ। |
barbarically,0.0,-0.9,ବର୍ବର ଭାବରେ |
aggrieved,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
leaks,0.0,-0.9,ଲିକ୍
err,0.0,-0.9,ତ୍ରୁଟି
shoddy,0.0,-0.9,ଖରାପ
infidel,0.0,-0.9,ଅବିଶ୍ୱାସୀ |
unlawfulness,0.0,-0.9,ଅବ law ଧତା |
defiant,0.0,-0.9,ନିନ୍ଦନୀୟ |
nightmarish,0.0,-0.9,ରାତାରାତି
presumptuous,0.0,-0.9,ଅହଂକାରୀ
underpaid,0.0,-0.9,ଅଳ୍ପ ବେତନ |
creaks,0.0,-0.9,କ୍ରିକ୍ସ
infuriatingly,0.0,-0.9,କ୍ରୋଧିତ
pointless,0.0,-0.9,ଅର୍ଥହୀନ |
standstill,0.0,-0.9,ସ୍ଥିର
itch,0.0,-0.9,କୁଞ୍ଚନ
bumped,0.0,-0.9,ବାଡେଇଲା |
moribund,0.0,-0.9,moribund
fidget,0.0,-0.9,ଫିଜେଟ୍ |
detestably,0.0,-0.9,ଘୃଣ୍ୟ
haunt,0.0,-0.9,ହଣ୍ଟ
invidiously,0.0,-0.9,ଅଜ୍ଞାତ ଭାବରେ |
nebulous,0.0,-0.9,ନିବୁଲସ୍
infamously,0.0,-0.9,କୁଖ୍ୟାତ
rage,0.0,-0.9,ରାଗ
gossip,0.0,-0.9,ଗପସପ
threats,0.0,-0.9,ଧମକ
invective,0.0,-0.9,ନିଷ୍କ୍ରିୟ
randomly,0.0,-0.9,ଅନିୟମିତତା |
debase,0.0,-0.9,ଖରାପ
flounder,0.0,-0.9,ଫ୍ଲାଉଣ୍ଡର |
incorrect,0.0,-0.9,ଭୁଲ
indecisively,0.0,-0.9,ଅନିର୍ଦ୍ଦିଷ୍ଟ ଭାବରେ |
blind,0.0,-0.9,ଅନ୍ଧ
leak,0.0,-0.9,ଲିକ୍
burdensome,0.0,-0.9,ଭାରୀ
partiality,0.0,-0.9,ଆଂଶିକତା
unruly,0.0,-0.9,ଅନିୟମିତତା |
aborted,0.0,-0.9,ପରିତ୍ୟାଗ
discordance,0.0,-0.9,ମେଳ ଖାଉ ନାହିଁ |
unorthodoxy,0.0,-0.9,ଅଣଓଡ଼ିଆ
uncouth,0.0,-0.9,unouth
ironically,0.0,-0.9,ବିଡମ୍ବନାର ବିଷୟ |
distaste,0.0,-0.9,ବିଚଳିତ |
interruption,0.0,-0.9,ବାଧା
bugging,0.0,-0.9,ବଗିଙ୍ଗ୍
belated,0.0,-0.9,belated
incoherently,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ ଭାବରେ |
imperfect,0.0,-0.9,ଅସମ୍ପୂର୍ଣ୍ଣ
breaks,0.0,-0.9,ବ୍ରେକ୍
accidental,0.0,-0.9,ଆକସ୍ମିକ
losers,0.0,-0.9,ହାରିଥିବା
geezer,0.0,-0.9,ଜିଜର୍
debasement,0.0,-0.9,ତ୍ୟାଗ
disorganized,0.0,-0.9,ଅସଂଗଠିତ |
effrontery,0.0,-0.9,ଇଫ୍ରୋନେରୀ
doldrums,0.0,-0.9,ଡଲଡ୍ରମ୍ସ |
unsophisticated,0.0,-0.9,ଅତ୍ୟାଧୁନିକ |
perfunctory,0.0,-0.9,ସୁଗନ୍ଧିତ
incoherent,0.0,-0.9,ଅସଙ୍ଗତ
shamefulness,0.0,-0.9,ଲଜ୍ଜାଜନକ
dying,0.0,-0.9,ମରୁଥିବା
revolting,0.0,-0.9,ବିଦ୍ରୋହ
misjudge,0.0,-0.9,ଭୁଲ ବିଚାର
mislead,0.0,-0.9,ବିଭ୍ରାନ୍ତ କର |
predicament,0.0,-0.9,ଅସୁବିଧା
strict,0.0,-0.9,କଡା
gimmicked,0.0,-0.9,gimmicked
tarnished,0.0,-0.9,କଳଙ୍କିତ |
inexpiable,0.0,-0.9,ଅସ୍ପଷ୍ଟ
nosey,0.0,-0.9,ନାସି
snob,0.0,-0.9,ସ୍ନୋବ୍ |
mysterious,0.0,-0.9,ରହସ୍ୟମୟ
detrimental,0.0,-0.9,କ୍ଷତିକାରକ |
syndrome,0.0,-0.9,ସିଣ୍ଡ୍ରୋମ |
dragoon,0.0,-0.9,ଡ୍ରାଗନ୍ |
bitterness,0.0,-0.9,ତିକ୍ତତା
contrived,0.0,-0.9,ସଂକଳ୍ପିତ |
ignorance,0.0,-0.9,ଅଜ୍ଞତା
bulkyness,0.0,-0.9,ବହୁଳତା |
toil,0.0,-0.9,ପରିଶ୍ରମ
resentful,0.0,-0.9,ବିରକ୍ତ
vagueness,0.0,-0.9,ଅସ୍ପଷ୍ଟତା |
confess,0.0,-0.9,ସ୍ୱୀକାର କର |
trouble,0.0,-0.9,ଅସୁବିଧା
oppressors,0.0,-0.9,ଦଳିତ
volatile,0.0,-0.9,ଅସ୍ଥିର |
harden,0.0,-0.9,କଠିନ କର |
stuck,0.0,-0.9,ଅଟକି ଯାଇଛି |
upbraid,0.0,-0.9,ଅପବ୍ରିଡ୍ |
discontinued,0.0,-0.9,ବନ୍ଦ
complained,0.0,-0.9,ଅଭିଯୋଗ କରିଛନ୍ତି
plea,0.0,-0.9,ନିବେଦନ
tumbled,0.0,-0.9,umb ୁଣ୍ଟିଗଲା |
confrontation,0.0,-0.9,ମୁହାଁମୁହିଁ |
sting,0.0,-0.9,ଷ୍ଟିଙ୍ଗ୍ |
scared,0.0,-0.9,ଭୟଭିତ
incite,0.0,-0.9,ଉତ୍ତେଜିତ କର
excuse,0.0,-0.9,ବାହାନା
abominably,0.0,-0.9,ଘୃଣ୍ୟ
adamant,0.0,-0.9,ଜିଦ୍
lurch,0.0,-0.9,lurch
douchebag,0.0,-0.9,ଡାଉଚବ୍ୟାଗ୍ |
cataclysm,0.0,-0.9,cataclysm
liar,0.0,-0.9,ବନ୍ୟପ୍ରାଣୀ
abruptly,0.0,-0.9,ହଠାତ୍
bedlam,0.0,-0.9,ବେଡଲାମ |
disagrees,0.0,-0.9,ଏଥିରେ ସହମତ ନୁହଁନ୍ତି
unreliable,0.0,-0.9,ଅବିଶ୍ୱସନୀୟ
abrupt,0.0,-0.9,ଆକସ୍ମିକ
flicker,0.0,-0.9,ick ଲକ
insecure,0.0,-0.9,ଅସୁରକ୍ଷିତ
ineffectual,0.0,-0.9,ପ୍ରଭାବହୀନ |
inadequate,0.0,-0.9,ଅନୁପଯୁକ୍ତ |
isolated,0.0,-0.9,ବିଚ୍ଛିନ୍ନ
imposers,0.0,-0.9,imposers
stumble,0.0,-0.9,umble ୁଣ୍ଟିବା |
condescendingly,0.0,-0.9,ଅବନତି
droops,0.0,-0.9,ଡ୍ରପ୍
enmity,0.0,-0.9,ଶତ୍ରୁତା
entangle,0.0,-0.9,ଜଡିତ
violently,0.0,-0.9,ହିଂସାତ୍ମକ ଭାବରେ
insensitivity,0.0,-0.9,ସମ୍ବେଦନଶୀଳତା
undissolved,0.0,-0.9,ଅବିଭାଜିତ |
unleash,0.0,-0.9,ଉନ୍ମୋଚନ
unsteady,0.0,-0.9,ଅସ୍ଥିର |
backbiting,0.0,-0.9,ବ୍ୟାକବିଟିଂ |
blackmail,0.0,-0.9,ବ୍ଲାକମେଲ୍ |
shriek,0.0,-0.9,ଚିତ୍କାର
perversion,0.0,-0.9,ବିକୃତି
repulsiveness,0.0,-0.9,ଘୃଣ୍ୟ
grumpy,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
uneasiness,0.0,-0.9,ଅଶାନ୍ତି |
plasticky,0.0,-0.9,ପ୍ଲାଷ୍ଟିକ୍
sanctimonious,0.0,-0.9,ପବିତ୍ର
smutty,0.0,-0.9,smutty
fooled,0.0,-0.9,ବୋକା
impoverished,0.0,-0.9,ଦରିଦ୍ର
pricier,0.0,-0.9,pricier
spoonfed,0.0,-0.9,ଚାମଚ
hefty,0.0,-0.9,ପ୍ରବଳ
licentious,0.0,-0.9,ଲାଇସେନ୍ସ
disunity,0.0,-0.9,ମତଭେଦ
unsuspecting,0.0,-0.9,ଅସୁରକ୍ଷିତ
malcontent,0.0,-0.9,ମାଲକଣ୍ଟେଣ୍ଟ |
throbs,0.0,-0.9,ଗଳା
vociferous,0.0,-0.9,ଉଚ୍ଚାରଣ
