Term,PosScore,NegScore,Telugu
indiscreetly,0.0,-0.9,indiscreetly
pandemonium,0.0,-0.9,గొడవ
uninsured,0.0,-0.9,బీమాలేని
prickles,0.0,-0.9,ముళ్ళు
prejudicial,0.0,-0.9,పక్షపాతం లేకుండా
antipathy,0.0,-0.9,ద్వేషము
blurt,0.0,-0.9,వెళ్ళగక్కు
cuplrit,0.0,-0.9,cuplrit
extermination,0.0,-0.9,నిర్మూలన
indeterminate,0.0,-0.9,అనిర్దిష్ట
mushy,0.0,-0.9,మెత్తటి
overzelous,0.0,-0.9,overzelous
hack,0.0,-0.9,హాక్
flout,0.0,-0.9,వెక్కిరంచు
demoralizing,0.0,-0.9,demoralizing
expel,0.0,-0.9,కాస్ట్
calamitous,0.0,-0.9,calamitous
radically,0.0,-0.9,తీవ్రంగా
barbarically,0.0,-0.9,barbarically
aggrieved,0.0,-0.9,బాధిత
leaks,0.0,-0.9,దోషాలను
err,0.0,-0.9,తప్పు
shoddy,0.0,-0.9,నాణ్యతలేని
infidel,0.0,-0.9,నాస్తిక
unlawfulness,0.0,-0.9,అక్రమమైన
defiant,0.0,-0.9,ధిక్కార
nightmarish,0.0,-0.9,పీడకలలను
presumptuous,0.0,-0.9,presumptuous
underpaid,0.0,-0.9,తక్కువ
creaks,0.0,-0.9,creaks
infuriatingly,0.0,-0.9,infuriatingly
pointless,0.0,-0.9,అర్ధం
standstill,0.0,-0.9,నిలిచిపోయింది
itch,0.0,-0.9,దురద
bumped,0.0,-0.9,దాని పట్టును సడలించింది
moribund,0.0,-0.9,మరణించుటకు సిద్దంగావున్న
fidget,0.0,-0.9,కదులుట
detestably,0.0,-0.9,detestably
haunt,0.0,-0.9,సంచరించు
invidiously,0.0,-0.9,invidiously
nebulous,0.0,-0.9,అస్పష్ట
infamously,0.0,-0.9,ప్రాముఖ్యం
rage,0.0,-0.9,Rage
gossip,0.0,-0.9,గాసిప్
threats,0.0,-0.9,బెదిరింపులు
invective,0.0,-0.9,దూషణ పూర్వకమైన
randomly,0.0,-0.9,యాదృచ్ఛికంగా
debase,0.0,-0.9,ముద్రణను కల్తీ
flounder,0.0,-0.9,తన్నుకొను
incorrect,0.0,-0.9,తప్పు
indecisively,0.0,-0.9,indecisively
blind,0.0,-0.9,బ్లైండ్
leak,0.0,-0.9,లీక్
burdensome,0.0,-0.9,కష్టతరంగా
partiality,0.0,-0.9,పక్షపాతము
unruly,0.0,-0.9,వికృత
aborted,0.0,-0.9,ఆగిపోయిన
discordance,0.0,-0.9,అసమతుల్యత
unorthodoxy,0.0,-0.9,unorthodoxy
uncouth,0.0,-0.9,అసహ్యమైన
ironically,0.0,-0.9,వ్యంగ్యానికి
distaste,0.0,-0.9,రుచీపచీ
interruption,0.0,-0.9,ఆటంకం
bugging,0.0,-0.9,బగ్గింగ్
belated,0.0,-0.9,ఆలస్యంగా
incoherently,0.0,-0.9,incoherently
imperfect,0.0,-0.9,అసంపూర్ణ
breaks,0.0,-0.9,విరామాలు
accidental,0.0,-0.9,ప్రమాదవశాత్తు
losers,0.0,-0.9,ఓడిపోయిన
geezer,0.0,-0.9,గీజెర్
debasement,0.0,-0.9,విలువలో తరుగుదలను
disorganized,0.0,-0.9,అపసవ్యంగా
effrontery,0.0,-0.9,సిగ్గుమాలినతనం
doldrums,0.0,-0.9,నిశ్చలత్వం
unsophisticated,0.0,-0.9,పెద్దగా అవగాహనలేని
perfunctory,0.0,-0.9,పట్టనట్లుగా
incoherent,0.0,-0.9,పొందిక
shamefulness,0.0,-0.9,shamefulness
dying,0.0,-0.9,మరణిస్తున్న
revolting,0.0,-0.9,విప్లవాన్ని
misjudge,0.0,-0.9,తప్పుడు నిర్ణయం
mislead,0.0,-0.9,తప్పుదారి పట్టించే
predicament,0.0,-0.9,సంకట
strict,0.0,-0.9,కఠినంగా
gimmicked,0.0,-0.9,gimmicked
tarnished,0.0,-0.9,ప్రతిష్టకు భంగం
inexpiable,0.0,-0.9,అనివార్యమయిన
nosey,0.0,-0.9,nosy
snob,0.0,-0.9,సంస్కారం లేని సామాన్య
mysterious,0.0,-0.9,రహస్యమైన
detrimental,0.0,-0.9,హానికరంగా
syndrome,0.0,-0.9,సిండ్రోమ్
dragoon,0.0,-0.9,డ్రాగన్
bitterness,0.0,-0.9,చేదును
contrived,0.0,-0.9,కంట్రైవ్డ్
ignorance,0.0,-0.9,అజ్ఞానం
bulkyness,0.0,-0.9,bulkyness
toil,0.0,-0.9,పనులు
resentful,0.0,-0.9,తేలింది
vagueness,0.0,-0.9,vagueness
confess,0.0,-0.9,అంగీకరిస్తున్నాను
trouble,0.0,-0.9,ఇబ్బంది
oppressors,0.0,-0.9,అణిచివేతదారులపై
volatile,0.0,-0.9,త్వరగా ఆవిరి అయ్యెడు
harden,0.0,-0.9,గట్టిపడతాయి
stuck,0.0,-0.9,కష్టం
upbraid,0.0,-0.9,కోపగించు
discontinued,0.0,-0.9,నిలిపివేయబడ్డాయి
complained,0.0,-0.9,ఫిర్యాదు
plea,0.0,-0.9,హేతువు
tumbled,0.0,-0.9,పతనమైన
confrontation,0.0,-0.9,ఘర్షణ
sting,0.0,-0.9,స్టింగ్
scared,0.0,-0.9,భయపడ్డాను
incite,0.0,-0.9,ప్రేరేపించారు
excuse,0.0,-0.9,అవసరం లేదు
abominably,0.0,-0.9,అసహాయంగా
adamant,0.0,-0.9,మొండిగా
lurch,0.0,-0.9,lurch
douchebag,0.0,-0.9,డూష్బ్యాగ్
cataclysm,0.0,-0.9,ఉపద్రవము
liar,0.0,-0.9,అడవి
abruptly,0.0,-0.9,అమాంతం
bedlam,0.0,-0.9,సమాధి
disagrees,0.0,-0.9,విభేదిస్తున్నారు
unreliable,0.0,-0.9,అవిశ్వసనీయ
abrupt,0.0,-0.9,ఆకస్మిక
flicker,0.0,-0.9,ఆడు
insecure,0.0,-0.9,అసురక్షిత
ineffectual,0.0,-0.9,దుర్బలమైన
inadequate,0.0,-0.9,సరిపోని
isolated,0.0,-0.9,ఏకాకిగా
imposers,0.0,-0.9,imposers
stumble,0.0,-0.9,తడబడుతుంది
condescendingly,0.0,-0.9,నిగర్వ
droops,0.0,-0.9,droops
enmity,0.0,-0.9,శత్రుత్వం
entangle,0.0,-0.9,చిక్కుచేయు
violently,0.0,-0.9,హింసాత్మకంగా
insensitivity,0.0,-0.9,చురుకుదనాన్ని
undissolved,0.0,-0.9,undissolved
unleash,0.0,-0.9,పోనిమ్ము
unsteady,0.0,-0.9,అస్థిరంగా
backbiting,0.0,-0.9,చాడి
blackmail,0.0,-0.9,బ్లాక్మెయిల్
shriek,0.0,-0.9,బిగ్గరగా కీచుమని అరచు
perversion,0.0,-0.9,వక్రబుద్ధి
repulsiveness,0.0,-0.9,repulsiveness
grumpy,0.0,-0.9,క్రోధస్వభావం
uneasiness,0.0,-0.9,అశాంతి
plasticky,0.0,-0.9,plasticky
sanctimonious,0.0,-0.9,sanctimonious
smutty,0.0,-0.9,smutty
fooled,0.0,-0.9,పిచ్చివాళ్లను
impoverished,0.0,-0.9,బీద
pricier,0.0,-0.9,pricier
spoonfed,0.0,-0.9,spoonfed
hefty,0.0,-0.9,అధికంగా
licentious,0.0,-0.9,licentious
disunity,0.0,-0.9,అనైక్యతను
unsuspecting,0.0,-0.9,నమ్మకమైన
malcontent,0.0,-0.9,అసంతుష్ట
throbs,0.0,-0.9,throbs
vociferous,0.0,-0.9,అరుపులతో
dissenter,0.0,-0.9,భిన్నాభిప్రాయాలను
unacceptable,0.0,-0.9,ఆమోదనీయం
indecorum,0.0,-0.9,వికారమైన తలతో
sinisterly,0.0,-0.9,sinisterly
hogs,0.0,-0.9,పందులు
disadvantage,0.0,-0.9,ప్రతికూలత
beleaguer,0.0,-0.9,చుట్టుముట్టు
cannibalize,0.0,-0.9,cannibalize
harassed,0.0,-0.9,వేధించినట్లు
pale,0.0,-0.9,లేత
infest,0.0,-0.9,విస్తరించి ఉండు
erroneous,0.0,-0.9,తప్పుడు
overdue,0.0,-0.9,మీరిన
squeal,0.0,-0.9,కొద్దిలో తప్పంచుకొనుట
sloppy,0.0,-0.9,అలసత్వము
expunge,0.0,-0.9,తొలగింపు
feeble,0.0,-0.9,బలహీనమైన
imperiously,0.0,-0.9,ఆల్రౌండర్
negligent,0.0,-0.9,నిర్లక్ష్య
unreasonably,0.0,-0.9,అన్యాయంగా చూసినప్పటికీ
repulsed,0.0,-0.9,తిప్పికొట్టారు
inflated,0.0,-0.9,పెంచిన
stupidity,0.0,-0.9,మూర్ఖత్వం
beastly,0.0,-0.9,జంతుసమానమైన
anti-israeli,0.0,-0.9,వ్యతిరేక ఇస్రేల్
seething,0.0,-0.9,కుతకుతలాడుతోంది
frustrating,0.0,-0.9,నిరాశపరిచింది
sedentary,0.0,-0.9,నిశ్చల
cons,0.0,-0.9,కాన్స్
cheats,0.0,-0.9,చీట్స్
imbecile,0.0,-0.9,మనోదౌర్బల్యం
sullen,0.0,-0.9,విచారగ్రస్తుడైన
unexpectedly,0.0,-0.9,అనుకోకుండా
crap,0.0,-0.9,చెత్త
drastically,0.0,-0.9,నాటకీయంగా
hostility,0.0,-0.9,శత్రుత్వ
nervousness,0.0,-0.9,భయము
obscene,0.0,-0.9,అశ్లీల
defrauding,0.0,-0.9,మోసం
bankrupt,0.0,-0.9,దివాళా
fearful,0.0,-0.9,భయపడుతున్న
indeterminably,0.0,-0.9,indeterminably
nauseates,0.0,-0.9,nauseates
imperialist,0.0,-0.9,సామ్రాజ్యవాద
pernicious,0.0,-0.9,హానికరంగా
feeblely,0.0,-0.9,feeblely
inexpert,0.0,-0.9,చెయ్యితిరగని
invalid,0.0,-0.9,చెల్లని
cronyism,0.0,-0.9,కరపష
bickering,0.0,-0.9,అంతర్గత కుమ్ములాటలతో
obsessively,0.0,-0.9,obsessively
resistance,0.0,-0.9,ప్రతిఘటన
concen,0.0,-0.9,concen
reprimand,0.0,-0.9,తీవ్రంగా మందలించు
subjugate,0.0,-0.9,అణిచివేసేదుకు
taunt,0.0,-0.9,ఆక్షేపణ
lunaticism,0.0,-0.9,lunaticism
fraught,0.0,-0.9,నిండి
nepotism,0.0,-0.9,బంధు ప్రీతి
obstructed,0.0,-0.9,ఆటంక
damaging,0.0,-0.9,దెబ్బతీసే
overreach,0.0,-0.9,overreach
incognizant,0.0,-0.9,ఎరగని
outbursts,0.0,-0.9,ముసిముసి
loses,0.0,-0.9,కోల్పోతుంది
extravagance,0.0,-0.9,దుబారా
distraction,0.0,-0.9,పరధ్యానంగా
horrifies,0.0,-0.9,horrifies
impotent,0.0,-0.9,అసమర్ధమైన
undone,0.0,-0.9,రద్దు
distorted,0.0,-0.9,వక్రీకరించింది
byzantine,0.0,-0.9,బైజాంటైన్
rogue,0.0,-0.9,రోగ్
unaccessible,0.0,-0.9,unaccessible
touts,0.0,-0.9,టౌట్స్
worries,0.0,-0.9,ఆందోళనలతోపాటు
bitingly,0.0,-0.9,bitingly
disinterest,0.0,-0.9,నిరాసక్తి
inconsiderate,0.0,-0.9,తొందరతో
unwillingness,0.0,-0.9,విముఖత
time-consuming,0.0,-0.9,సమయం వినియోగించే
preoccupy,0.0,-0.9,preoccupy
hooligan,0.0,-0.9,పోకిరి
catastrophic,0.0,-0.9,విపత్తు
shortness,0.0,-0.9,తగ్గిపోవడానికి
aghast,0.0,-0.9,ఆశ్చర్యమైన
abomination,0.0,-0.9,అసహ్యకరమైనది
butcher,0.0,-0.9,కసాయి
loopholes,0.0,-0.9,లొసుగులను
elimination,0.0,-0.9,తొలగింపు
corruptted,0.0,-0.9,corruptted
depressed,0.0,-0.9,అణగారిన
hard-hit,0.0,-0.9,హార్డ్ హిట్
brutal,0.0,-0.9,క్రూరమైన
worrisome,0.0,-0.9,చింతించవలసిన ముఖ్య
frantic,0.0,-0.9,వెఱ్ఱి
rumple,0.0,-0.9,నలిపివేయు
grievous,0.0,-0.9,దారుణ
flair,0.0,-0.9,ఫ్లెయిర్
limited,0.0,-0.9,పరిమిత
displaced,0.0,-0.9,స్థానచలనం
vomiting,0.0,-0.9,వాంతులు
long-time,0.0,-0.9,చిరకాల
over-valuation,0.0,-0.9,ఓవర్ మదింపు
unnaturally,0.0,-0.9,కృత్రిమమైన
wary,0.0,-0.9,జాగ్రత్తగా
unproductive,0.0,-0.9,ఫలితమివ్వని
worsening,0.0,-0.9,హీనస్థితిలో
bewail,0.0,-0.9,దుఃఖించు
trickery,0.0,-0.9,జిత్తుల
bemoan,0.0,-0.9,దుఃఖపడు
harbors,0.0,-0.9,నౌకాశ్రయాలు
bump,0.0,-0.9,bump
aweful,0.0,-0.9,aweful
exterminate,0.0,-0.9,నిర్మూలించాలి
incapably,0.0,-0.9,incapably
insulted,0.0,-0.9,అవమానించాడు
odd,0.0,-0.9,బేసి
noisier,0.0,-0.9,noisier
wanton,0.0,-0.9,ఉల్లాసమైన
stalemate,0.0,-0.9,ప్రతిష్టంభన
shark,0.0,-0.9,షార్క్
interruptions,0.0,-0.9,అంతరాయాలు
achey,0.0,-0.9,achey
damage,0.0,-0.9,నష్టం
obstacle,0.0,-0.9,అడ్డంకి
slaughter,0.0,-0.9,స్లాటర్
disrupt,0.0,-0.9,అంతరాయం
involuntarily,0.0,-0.9,అసంకల్పితంగా
rancor,0.0,-0.9,చేదును
allergies,0.0,-0.9,అలెర్జీలు
passiveness,0.0,-0.9,passiveness
hard-line,0.0,-0.9,కఠిన
stormy,0.0,-0.9,ఈదర
worst,0.0,-0.9,చెత్త
opinionated,0.0,-0.9,అభిప్రాయాలతో
foul,0.0,-0.9,ఫౌల్
furor,0.0,-0.9,ఫ్యూరీ
malign,0.0,-0.9,దూషించాడు
miserableness,0.0,-0.9,miserableness
doom,0.0,-0.9,డూమ్
sober,0.0,-0.9,తెలివిగా
deplete,0.0,-0.9,క్షీణతకు
carelessness,0.0,-0.9,నిర్లక్ష్యం
disordered,0.0,-0.9,అస్తవ్యస్థత
skittish,0.0,-0.9,skittish
tepid,0.0,-0.9,గోరువెచ్చని
unneeded,0.0,-0.9,అవసరం లేని
decay,0.0,-0.9,క్షయం
inconvenience,0.0,-0.9,అసౌకర్యానికి
lagged,0.0,-0.9,వెనుకబడి
irrelevance,0.0,-0.9,irrelevance
leaky,0.0,-0.9,కారుతున్న
swollen,0.0,-0.9,వాపు
belittling,0.0,-0.9,అవమానిస్తున్నారు
downsides,0.0,-0.9,దుష్ప్రభావాలు
objection,0.0,-0.9,అభ్యంతరం
livid,0.0,-0.9,నీలవర్ణము
pugnaciously,0.0,-0.9,pugnaciously
brute,0.0,-0.9,బ్రూట్
disconcert,0.0,-0.9,ఎక్కువ ఇబ్బంది
smuttier,0.0,-0.9,smuttier
repugnance,0.0,-0.9,repugnance
slow,0.0,-0.9,నెమ్మదిగా
accusing,0.0,-0.9,నిందిస్తూ
belabor,0.0,-0.9,belabor
hampered,0.0,-0.9,దెబ్బతీసింది
disrespectfulness,0.0,-0.9,అగౌరవపరచటం
travesty,0.0,-0.9,అవహేళనగా
sneer,0.0,-0.9,వెక్కిరించు
spoon-fed,0.0,-0.9,చెంచా తినిపించిన
frets,0.0,-0.9,frets
uncompromisingly,0.0,-0.9,"Uncompromisingly,"
unhappiness,0.0,-0.9,విచారాన్ని
worried,0.0,-0.9,కలత
creaking,0.0,-0.9,creaking
clogged,0.0,-0.9,అడ్డుపడే
racy,0.0,-0.9,ఆవేశపూరిత
jam,0.0,-0.9,గంట
ultimatums,0.0,-0.9,ultimatums
deluge,0.0,-0.9,వెల్లువలో
unappealing,0.0,-0.9,విన్నవించలేని
freak,0.0,-0.9,అసహజ
misgiving,0.0,-0.9,అపనమ్మకం
vengefully,0.0,-0.9,vengefully
scant,0.0,-0.9,తక్కువ పరిమాణం గల
coercive,0.0,-0.9,బలవంతమైన
famine,0.0,-0.9,కరువు
manipulate,0.0,-0.9,మార్చటానికి
dropouts,0.0,-0.9,మానుకున్న
cynical,0.0,-0.9,విరక్త
poorest,0.0,-0.9,పేద
procrastinates,0.0,-0.9,procrastinates
rape,0.0,-0.9,రేప్
wickedly,0.0,-0.9,దురాలోచనతో
misuse,0.0,-0.9,దుర్వినియోగం
feverish,0.0,-0.9,జ్వర
disbelief,0.0,-0.9,అవిశ్వాసం
deadbeat,0.0,-0.9,deadbeat
babble,0.0,-0.9,లేని వాదన
sourly,0.0,-0.9,sourly
ragged,0.0,-0.9,చిరిగిపోయిన
incomprehensible,0.0,-0.9,అపారమయిన
forbid,0.0,-0.9,ఇండ్లలో
pales,0.0,-0.9,PALES
desperation,0.0,-0.9,నిరాశలో
clogs,0.0,-0.9,clogs
fiasco,0.0,-0.9,అపజయం
worrier,0.0,-0.9,worrier
calumniation,0.0,-0.9,calumniation
irks,0.0,-0.9,irks
knotted,0.0,-0.9,ముడులతో
rattle,0.0,-0.9,గిలక్కాయలు
vehemently,0.0,-0.9,తీవ్రంగా
eccentricity,0.0,-0.9,వైపరీత్యము
betrays,0.0,-0.9,నమ్మకద్రోహం
starkly,0.0,-0.9,మొరటైన
niggles,0.0,-0.9,niggles
annoys,0.0,-0.9,కోపం తెప్పిస్తుంది
abscond,0.0,-0.9,పరారీలో
overthrow,0.0,-0.9,పడగొట్టే
mudslinger,0.0,-0.9,mudslinger
non-confidence,0.0,-0.9,కాని విశ్వాసం
tenuous,0.0,-0.9,పలుచగా
fleeing,0.0,-0.9,పారిపోతున్న
traumatically,0.0,-0.9,traumatically
underestimate,0.0,-0.9,తక్కువ అంచనా
funny,0.0,-0.9,ఫన్నీ
insane,0.0,-0.9,పిచ్చి
intolerable,0.0,-0.9,మోయలేని
troubling,0.0,-0.9,ఇబ్బంది
occluding,0.0,-0.9,occluding
sunder,0.0,-0.9,సుందర్
inexperienced,0.0,-0.9,అనుభవం లేని
maltreatment,0.0,-0.9,maltreatment
crumples,0.0,-0.9,crumples
revulsion,0.0,-0.9,ఉన్నట్టుండి ఏర్పడు నష్టము
deterrent,0.0,-0.9,ప్రతిబంధకంగా
defect,0.0,-0.9,లోపం
wasting,0.0,-0.9,క్షయము
cannibal,0.0,-0.9,కానిబాల్
traumatic,0.0,-0.9,బాధాకరమైన
smells,0.0,-0.9,వాసన
apocalyptic,0.0,-0.9,అలౌకిక
demoralize,0.0,-0.9,నిరుత్సాహపరిచే
drains,0.0,-0.9,కాల్వలు
lost,0.0,-0.9,కోల్పోయిన
hopeless,0.0,-0.9,నిస్సహాయ
imminence,0.0,-0.9,imminence
spooky,0.0,-0.9,భయానకం
allergy,0.0,-0.9,అలెర్జీ
defective,0.0,-0.9,లోపభూయిష్ట
lunatic,0.0,-0.9,వెర్రివాడు
